zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
10001,484110,10,8,2,0,0,0,0,0,0,0
10001,484121,1,0,0,0,1,0,0,0,0,0
10001,484210,4,2,1,0,0,0,0,0,0,1
10001,484220,4,1,1,0,2,0,0,0,0,0
10001,484230,2,1,1,0,0,0,0,0,0,0
10001,485310,5,5,0,0,0,0,0,0,0,0
10001,485320,2,1,0,0,0,1,0,0,0,0
10001,485991,1,0,0,0,0,0,1,0,0,0
10001,488510,23,16,6,1,0,0,0,0,0,0
10001,488991,1,1,0,0,0,0,0,0,0,0
10001,492110,19,3,4,3,2,2,4,1,0,0
10001,492210,21,5,7,3,3,1,2,0,0,0
10001,493120,1,1,0,0,0,0,0,0,0,0
10001,51----,306,189,35,31,26,8,14,3,0,0
10001,511110,15,4,4,3,3,1,0,0,0,0
10001,511120,36,19,6,2,6,0,2,1,0,0
10001,511130,11,6,1,1,1,2,0,0,0,0
10001,511140,3,0,0,0,1,0,1,1,0,0
10001,511199,14,9,1,1,0,2,1,0,0,0
10001,511210,25,15,2,4,2,1,1,0,0,0
10001,512110,55,42,4,7,1,0,1,0,0,0
10001,512120,7,7,0,0,0,0,0,0,0,0
10001,512191,18,10,5,1,2,0,0,0,0,0
10001,512199,1,0,0,0,0,0,1,0,0,0
10001,512210,3,3,0,0,0,0,0,0,0,0
10001,512220,5,5,0,0,0,0,0,0,0,0
10001,512230,4,3,0,0,1,0,0,0,0,0
10001,512240,13,8,3,1,1,0,0,0,0,0
10001,512290,1,1,0,0,0,0,0,0,0,0
10001,513112,5,2,0,1,2,0,0,0,0,0
10001,513120,3,2,0,0,0,0,0,1,0,0
10001,513210,6,3,0,0,1,0,2,0,0,0
10001,513220,2,2,0,0,0,0,0,0,0,0
10001,513310,15,7,1,4,1,0,2,0,0,0
10001,513321,6,4,2,0,0,0,0,0,0,0
10001,513322,3,3,0,0,0,0,0,0,0,0
10001,513330,3,1,1,0,0,1,0,0,0,0
10001,514110,5,0,1,3,1,0,0,0,0,0
10001,514120,6,5,0,0,1,0,0,0,0,0
10001,514191,28,22,3,3,0,0,0,0,0,0
10001,514199,2,0,0,0,1,0,1,0,0,0
10001,514210,11,6,1,0,1,1,2,0,0,0
10001,52----,249,100,39,49,42,9,4,2,1,3
10001,522110,20,4,0,4,8,2,1,0,1,0
10001,522120,4,1,0,1,2,0,0,0,0,0
10001,522130,6,3,1,2,0,0,0,0,0,0
10001,522220,8,5,1,0,1,0,1,0,0,0
10001,522291,1,1,0,0,0,0,0,0,0,0
10001,522292,2,0,1,0,1,0,0,0,0,0
10001,522293,3,3,0,0,0,0,0,0,0,0
10001,522294,1,0,1,0,0,0,0,0,0,0
10001,522298,6,1,2,1,1,0,1,0,0,0
10001,522310,5,5,0,0,0,0,0,0,0,0
10001,522320,2,1,0,1,0,0,0,0,0,0
10001,522390,8,6,2,0,0,0,0,0,0,0
10001,523110,7,4,1,1,0,0,0,0,0,1
10001,523120,88,8,22,30,24,4,0,0,0,0
10001,523140,3,2,1,0,0,0,0,0,0,0
10001,523210,1,0,1,0,0,0,0,0,0,0
10001,523910,7,6,0,1,0,0,0,0,0,0
10001,523920,5,5,0,0,0,0,0,0,0,0
10001,523930,10,6,3,1,0,0,0,0,0,0
10001,523991,2,1,0,1,0,0,0,0,0,0
10001,523999,1,0,0,0,1,0,0,0,0,0
10001,524113,8,3,0,1,2,1,1,0,0,0
10001,524114,4,0,0,0,1,0,0,1,0,2
10001,524126,6,5,0,0,0,0,0,1,0,0
10001,524210,30,24,3,3,0,0,0,0,0,0
10001,524291,4,2,0,0,1,1,0,0,0,0
10001,524292,2,1,0,0,0,1,0,0,0,0
10001,524298,4,2,0,2,0,0,0,0,0,0
10001,525930,1,1,0,0,0,0,0,0,0,0
10001,53----,403,267,65,43,17,8,3,0,0,0
10001,531110,101,72,11,11,4,2,1,0,0,0
10001,531120,173,112,35,18,7,0,1,0,0,0
10001,531190,10,8,0,2,0,0,0,0,0,0
10001,531210,27,22,1,1,2,1,0,0,0,0
10001,531311,22,14,4,2,1,1,0,0,0,0
10001,531312,21,13,5,1,0,2,0,0,0,0
10001,531320,7,5,2,0,0,0,0,0,0,0
10001,531390,11,6,2,1,2,0,0,0,0,0
10001,532112,1,1,0,0,0,0,0,0,0,0
10001,532120,4,1,2,1,0,0,0,0,0,0
10001,532220,2,2,0,0,0,0,0,0,0,0
10001,532230,5,4,0,1,0,0,0,0,0,0
10001,532299,4,1,0,0,1,1,1,0,0,0
10001,532310,1,0,0,0,0,1,0,0,0,0
10001,532412,1,0,0,1,0,0,0,0,0,0
10001,532420,4,2,0,2,0,0,0,0,0,0
10001,532490,5,3,1,1,0,0,0,0,0,0
10001,533110,4,1,2,1,0,0,0,0,0,0
10001,54----,1112,701,198,111,61,24,10,6,1,0
10001,541110,128,91,15,16,1,4,1,0,0,0
10001,541191,3,1,1,0,0,0,1,0,0,0
10001,541199,2,1,1,0,0,0,0,0,0,0
10001,541211,79,56,14,4,5,0,0,0,0,0
10001,541213,9,8,0,0,0,0,0,1,0,0
10001,541214,18,2,8,1,3,0,2,2,0,0
10001,541219,19,12,3,3,1,0,0,0,0,0
10001,541310,97,49,27,15,4,1,1,0,0,0
10001,541320,5,4,0,0,0,1,0,0,0,0
10001,541330,66,31,14,9,7,4,0,1,0,0
10001,541350,3,3,0,0,0,0,0,0,0,0
10001,541370,1,0,1,0,0,0,0,0,0,0
10001,541380,1,0,0,0,1,0,0,0,0,0
10001,541410,33,24,7,0,2,0,0,0,0,0
10001,541420,3,1,1,1,0,0,0,0,0,0
10001,541430,109,69,26,2,8,1,1,1,1,0
10001,541490,20,12,3,3,2,0,0,0,0,0
10001,541511,62,35,16,7,3,1,0,0,0,0
10001,541512,44,22,8,6,6,2,0,0,0,0
10001,541513,3,0,1,0,1,0,0,1,0,0
10001,541519,31,23,5,2,1,0,0,0,0,0
10001,541611,27,18,5,3,1,0,0,0,0,0
10001,541612,26,11,4,7,3,1,0,0,0,0
10001,541613,22,16,3,3,0,0,0,0,0,0
10001,541614,4,2,1,0,1,0,0,0,0,0
10001,541618,4,0,0,2,2,0,0,0,0,0
10001,541620,4,1,0,1,1,1,0,0,0,0
10001,541690,10,8,0,2,0,0,0,0,0,0
10001,541710,7,4,2,1,0,0,0,0,0,0
10001,541720,5,0,0,4,0,1,0,0,0,0
10001,541810,55,38,9,5,1,1,1,0,0,0
10001,541820,33,23,6,1,2,1,0,0,0,0
10001,541830,3,3,0,0,0,0,0,0,0,0
10001,541840,9,5,2,1,0,0,1,0,0,0
10001,541850,3,2,0,1,0,0,0,0,0,0
10001,541860,8,3,0,2,1,1,1,0,0,0
10001,541870,1,0,0,0,0,1,0,0,0,0
10001,541890,28,19,5,2,2,0,0,0,0,0
10001,541910,8,5,1,1,0,1,0,0,0,0
10001,541921,25,19,3,2,0,1,0,0,0,0
10001,541922,75,65,5,4,1,0,0,0,0,0
10001,541930,4,2,0,0,0,1,1,0,0,0
10001,541940,2,1,1,0,0,0,0,0,0,0
10001,541990,13,12,0,0,1,0,0,0,0,0
10001,55----,56,16,8,7,11,3,5,3,2,1
10001,551112,12,6,3,1,1,1,0,0,0,0
10001,551114,44,10,5,6,10,2,5,3,2,1
10001,56----,364,201,51,41,27,18,10,10,2,4
10001,561110,31,12,3,9,2,1,2,1,0,1
10001,561210,3,1,0,1,1,0,0,0,0,0
10001,561310,29,13,7,4,5,0,0,0,0,0
10001,561320,24,9,1,3,3,5,2,0,0,1
10001,561330,6,1,1,2,1,1,0,0,0,0
10001,561410,5,4,0,0,1,0,0,0,0,0
10001,561421,1,1,0,0,0,0,0,0,0,0
10001,561422,5,3,2,0,0,0,0,0,0,0
10001,561431,5,5,0,0,0,0,0,0,0,0
10001,561439,11,5,3,1,2,0,0,0,0,0
10001,561440,10,4,1,3,1,0,0,1,0,0
10001,561450,3,1,1,1,0,0,0,0,0,0
10001,561491,1,0,0,1,0,0,0,0,0,0
10001,561492,3,3,0,0,0,0,0,0,0,0
10001,561499,4,1,1,0,0,1,0,1,0,0
10001,561510,76,67,6,1,2,0,0,0,0,0
10001,561520,10,4,3,2,1,0,0,0,0,0
10001,561599,5,5,0,0,0,0,0,0,0,0
10001,561611,6,0,2,2,1,1,0,0,0,0
10001,561612,15,1,0,0,1,3,3,5,2,0
10001,561621,6,1,4,0,0,0,0,1,0,0
10001,561622,2,1,1,0,0,0,0,0,0,0
10001,561710,5,0,1,4,0,0,0,0,0,0
10001,561720,26,7,3,2,4,4,3,1,0,2
10001,561730,3,2,1,0,0,0,0,0,0,0
10001,561740,4,4,0,0,0,0,0,0,0,0
10001,561790,3,2,0,1,0,0,0,0,0,0
10001,561910,1,0,1,0,0,0,0,0,0,0
10001,561920,11,5,3,1,1,1,0,0,0,0
10001,561990,46,35,6,3,1,1,0,0,0,0
10001,562111,2,2,0,0,0,0,0,0,0,0
10001,562119,1,1,0,0,0,0,0,0,0,0
10001,562991,1,1,0,0,0,0,0,0,0,0
10001,61----,85,41,13,8,12,9,0,1,1,0
10001,611110,9,2,0,0,3,3,0,0,1,0
10001,611210,2,0,1,0,0,0,0,1,0,0
10001,611310,4,2,0,0,1,1,0,0,0,0
10001,611410,1,0,0,0,0,1,0,0,0,0
10001,611420,6,4,1,1,0,0,0,0,0,0
10001,611430,2,1,0,1,0,0,0,0,0,0
10001,611511,3,1,1,0,1,0,0,0,0,0
10001,611519,13,9,2,2,0,0,0,0,0,0
10001,611610,10,9,0,1,0,0,0,0,0,0
10001,611620,4,3,1,0,0,0,0,0,0,0
10001,611630,5,1,0,0,1,3,0,0,0,0
10001,611691,6,2,2,1,1,0,0,0,0,0
10001,611692,3,2,0,0,1,0,0,0,0,0
10001,611699,11,4,3,1,2,1,0,0,0,0
10001,611710,6,1,2,1,2,0,0,0,0,0
10001,62----,136,61,24,16,10,9,7,4,2,3
10001,621111,25,17,5,0,1,2,0,0,0,0
10001,621210,12,7,4,1,0,0,0,0,0,0
10001,621310,1,1,0,0,0,0,0,0,0,0
10001,621320,1,1,0,0,0,0,0,0,0,0
10001,621330,4,3,1,0,0,0,0,0,0,0
10001,621340,1,0,1,0,0,0,0,0,0,0
10001,621391,3,3,0,0,0,0,0,0,0,0
10001,621399,6,6,0,0,0,0,0,0,0,0
10001,621420,3,0,0,0,0,2,0,1,0,0
10001,621491,1,0,0,1,0,0,0,0,0,0
10001,621498,3,2,0,1,0,0,0,0,0,0
10001,621511,3,1,0,1,1,0,0,0,0,0
10001,621512,2,0,0,1,1,0,0,0,0,0
10001,621610,12,3,0,1,1,0,2,1,2,2
10001,621999,2,1,1,0,0,0,0,0,0,0
10001,623110,1,0,0,0,1,0,0,0,0,0
10001,623312,2,1,0,1,0,0,0,0,0,0
10001,623990,1,0,0,0,0,1,0,0,0,0
10001,624110,6,1,1,1,1,1,1,0,0,0
10001,624120,18,5,4,4,2,1,0,1,0,1
10001,624190,12,4,4,1,0,0,3,0,0,0
10001,624221,2,0,0,0,1,0,1,0,0,0
10001,624229,1,1,0,0,0,0,0,0,0,0
10001,624230,5,0,2,1,0,2,0,0,0,0
10001,624310,4,1,0,1,1,0,0,1,0,0
10001,624410,5,3,1,1,0,0,0,0,0,0
10001,71----,122,83,18,5,8,3,4,1,0,0
10001,711110,20,12,2,0,3,1,2,0,0,0
10001,711120,6,4,1,0,1,0,0,0,0,0
10001,711130,13,10,1,1,0,1,0,0,0,0
10001,711190,3,0,1,0,1,0,0,1,0,0
10001,711219,1,0,0,1,0,0,0,0,0,0
10001,711310,1,1,0,0,0,0,0,0,0,0
10001,711320,6,5,0,0,0,0,1,0,0,0
10001,711410,23,20,3,0,0,0,0,0,0,0
10001,711510,27,20,5,1,1,0,0,0,0,0
10001,712110,3,2,1,0,0,0,0,0,0,0
10001,713110,1,0,1,0,0,0,0,0,0,0
10001,713910,1,1,0,0,0,0,0,0,0,0
10001,713940,10,2,3,2,2,1,0,0,0,0
10001,713950,1,1,0,0,0,0,0,0,0,0
10001,713990,6,5,0,0,0,0,1,0,0,0
10001,72----,262,120,58,32,31,14,6,0,1,0
10001,721110,9,2,0,0,4,1,1,0,1,0
10001,721191,1,0,1,0,0,0,0,0,0,0
10001,721199,2,1,0,0,0,1,0,0,0,0
10001,721310,3,2,0,0,0,1,0,0,0,0
10001,722110,89,35,23,21,6,0,4,0,0,0
10001,722211,83,35,22,4,13,8,1,0,0,0
10001,722212,3,2,1,0,0,0,0,0,0,0
10001,722213,33,22,4,4,3,0,0,0,0,0
10001,722310,12,6,0,2,2,2,0,0,0,0
10001,722320,8,4,1,0,3,0,0,0,0,0
10001,722330,2,2,0,0,0,0,0,0,0,0
10001,722410,17,9,6,1,0,1,0,0,0,0
10001,81----,379,230,60,53,29,3,4,0,0,0
10001,811111,12,10,2,0,0,0,0,0,0,0
10001,811121,3,3,0,0,0,0,0,0,0,0
10001,811122,1,1,0,0,0,0,0,0,0,0
10001,811192,1,1,0,0,0,0,0,0,0,0
10001,811198,1,1,0,0,0,0,0,0,0,0
10001,811211,3,2,1,0,0,0,0,0,0,0
10001,811212,7,5,1,1,0,0,0,0,0,0
10001,811219,1,1,0,0,0,0,0,0,0,0
10001,811310,6,6,0,0,0,0,0,0,0,0
10001,811420,12,7,3,1,1,0,0,0,0,0
10001,811430,7,3,1,2,1,0,0,0,0,0
10001,811490,10,6,1,0,3,0,0,0,0,0
10001,812111,6,6,0,0,0,0,0,0,0,0
10001,812112,22,18,2,1,1,0,0,0,0,0
10001,812113,8,6,2,0,0,0,0,0,0,0
10001,812199,4,3,1,0,0,0,0,0,0,0
10001,812310,4,3,1,0,0,0,0,0,0,0
10001,812320,10,8,1,1,0,0,0,0,0,0
10001,812332,1,0,0,0,1,0,0,0,0,0
10001,812910,3,2,0,0,1,0,0,0,0,0
10001,812921,13,6,3,3,1,0,0,0,0,0
10001,812922,3,3,0,0,0,0,0,0,0,0
10001,812930,54,29,9,10,6,0,0,0,0,0
10001,812990,16,13,2,1,0,0,0,0,0,0
10001,813110,26,14,3,4,3,0,2,0,0,0
10001,813211,13,5,2,5,1,0,0,0,0,0
