zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
10001,453210,3,3,0,0,0,0,0,0,0,0
10001,453220,27,19,6,1,1,0,0,0,0,0
10001,453310,4,3,1,0,0,0,0,0,0,0
10001,453910,1,0,0,1,0,0,0,0,0,0
10001,453920,14,13,0,0,1,0,0,0,0,0
10001,453991,3,1,2,0,0,0,0,0,0,0
10001,453998,15,15,0,0,0,0,0,0,0,0
10001,454110,37,19,4,5,3,3,1,1,1,0
10001,454210,5,3,1,1,0,0,0,0,0,0
10001,454390,15,9,5,1,0,0,0,0,0,0
10001,48----,104,49,17,12,9,5,10,1,0,1
10001,481111,3,2,0,0,0,0,1,0,0,0
10001,481211,2,2,0,0,0,0,0,0,0,0
10001,483212,1,1,0,0,0,0,0,0,0,0
10001,484110,7,4,2,1,0,0,0,0,0,0
10001,484121,1,0,0,0,1,0,0,0,0,0
10001,484210,3,1,1,0,0,0,0,0,0,1
10001,484220,3,0,1,1,1,0,0,0,0,0
10001,484230,2,1,1,0,0,0,0,0,0,0
10001,485310,2,2,0,0,0,0,0,0,0,0
10001,485320,4,3,0,0,1,0,0,0,0,0
10001,485991,1,0,0,0,0,0,1,0,0,0
10001,487990,1,1,0,0,0,0,0,0,0,0
10001,488210,1,1,0,0,0,0,0,0,0,0
10001,488510,24,17,6,1,0,0,0,0,0,0
10001,488991,2,2,0,0,0,0,0,0,0,0
10001,492110,24,5,3,4,2,3,6,1,0,0
10001,492210,22,6,3,5,4,2,2,0,0,0
10001,493120,1,1,0,0,0,0,0,0,0,0
10001,51----,310,167,48,36,27,11,17,3,1,0
10001,511110,10,4,0,1,5,0,0,0,0,0
10001,511120,32,13,9,1,3,1,3,1,1,0
10001,511130,11,6,1,2,0,2,0,0,0,0
10001,511140,5,0,0,2,1,0,1,1,0,0
10001,511199,14,8,2,1,0,1,2,0,0,0
10001,511210,21,9,1,6,2,2,1,0,0,0
10001,512110,55,39,7,6,2,0,1,0,0,0
10001,512120,9,9,0,0,0,0,0,0,0,0
10001,512131,1,1,0,0,0,0,0,0,0,0
10001,512191,18,11,5,0,2,0,0,0,0,0
10001,512199,1,0,0,0,0,0,1,0,0,0
10001,512210,1,1,0,0,0,0,0,0,0,0
10001,512220,5,4,1,0,0,0,0,0,0,0
10001,512230,4,3,0,0,1,0,0,0,0,0
10001,512240,11,8,1,0,2,0,0,0,0,0
10001,512290,3,2,1,0,0,0,0,0,0,0
10001,513112,3,1,1,0,0,1,0,0,0,0
10001,513120,1,1,0,0,0,0,0,0,0,0
10001,513210,5,1,0,1,1,0,2,0,0,0
10001,513220,5,2,0,2,0,0,0,1,0,0
10001,513310,15,5,3,2,3,0,2,0,0,0
10001,513321,8,4,3,1,0,0,0,0,0,0
10001,513322,3,2,0,1,0,0,0,0,0,0
10001,513330,3,0,0,1,1,1,0,0,0,0
10001,514110,5,0,2,2,0,1,0,0,0,0
10001,514120,7,5,1,0,1,0,0,0,0,0
10001,514191,46,25,9,6,2,1,3,0,0,0
10001,514199,1,0,0,0,0,0,1,0,0,0
10001,514210,7,3,1,1,1,1,0,0,0,0
10001,52----,287,115,49,61,42,8,6,2,1,3
10001,522110,23,5,2,4,7,2,2,0,1,0
10001,522120,4,1,0,1,2,0,0,0,0,0
10001,522130,6,3,1,2,0,0,0,0,0,0
10001,522220,9,6,0,1,0,1,1,0,0,0
10001,522291,1,1,0,0,0,0,0,0,0,0
10001,522292,3,1,0,1,1,0,0,0,0,0
10001,522293,4,4,0,0,0,0,0,0,0,0
10001,522298,6,2,1,1,1,1,0,0,0,0
10001,522310,6,5,1,0,0,0,0,0,0,0
10001,522320,3,1,0,1,0,1,0,0,0,0
10001,522390,7,5,2,0,0,0,0,0,0,0
10001,523110,7,4,1,1,0,0,0,0,0,1
10001,523120,113,16,24,46,25,2,0,0,0,0
10001,523130,1,1,0,0,0,0,0,0,0,0
10001,523140,3,1,1,0,1,0,0,0,0,0
10001,523910,7,6,0,0,0,0,0,1,0,0
10001,523920,7,6,0,0,1,0,0,0,0,0
10001,523930,16,13,3,0,0,0,0,0,0,0
10001,523991,3,2,1,0,0,0,0,0,0,0
10001,523999,3,2,0,0,1,0,0,0,0,0
10001,524113,6,1,2,1,1,0,1,0,0,0
10001,524114,4,0,0,1,0,0,0,1,0,2
10001,524126,4,3,0,0,0,0,1,0,0,0
10001,524210,29,19,8,0,1,0,1,0,0,0
10001,524291,4,2,0,0,1,1,0,0,0,0
10001,524292,1,1,0,0,0,0,0,0,0,0
10001,524298,4,2,1,1,0,0,0,0,0,0
10001,525930,1,1,0,0,0,0,0,0,0,0
10001,525990,2,1,1,0,0,0,0,0,0,0
10001,53----,405,266,69,45,18,5,2,0,0,0
10001,531110,99,71,10,14,2,2,0,0,0,0
10001,531120,168,103,38,20,6,0,1,0,0,0
10001,531190,9,7,1,1,0,0,0,0,0,0
10001,531210,29,22,3,1,2,1,0,0,0,0
10001,531311,23,13,6,2,1,1,0,0,0,0
10001,531312,17,12,2,1,2,0,0,0,0,0
10001,531320,6,4,2,0,0,0,0,0,0,0
10001,531390,19,15,2,0,2,0,0,0,0,0
10001,532112,1,1,0,0,0,0,0,0,0,0
10001,532120,5,2,2,1,0,0,0,0,0,0
10001,532220,3,3,0,0,0,0,0,0,0,0
10001,532230,5,4,0,1,0,0,0,0,0,0
10001,532292,1,1,0,0,0,0,0,0,0,0
10001,532299,4,0,1,0,1,1,1,0,0,0
10001,532310,2,0,0,1,1,0,0,0,0,0
10001,532412,1,0,0,1,0,0,0,0,0,0
10001,532420,4,3,0,0,1,0,0,0,0,0
10001,532490,5,3,1,1,0,0,0,0,0,0
10001,533110,4,2,1,1,0,0,0,0,0,0
10001,54----,1180,720,208,123,84,27,12,5,1,0
10001,541110,128,86,19,12,6,3,2,0,0,0
10001,541191,3,1,1,0,0,0,1,0,0,0
10001,541199,4,2,1,1,0,0,0,0,0,0
10001,541211,70,49,13,5,3,0,0,0,0,0
10001,541213,11,8,2,0,0,0,1,0,0,0
10001,541214,18,1,8,2,2,2,2,1,0,0
10001,541219,23,14,5,2,2,0,0,0,0,0
10001,541310,104,53,30,11,8,1,1,0,0,0
10001,541320,4,2,0,1,0,1,0,0,0,0
10001,541330,64,26,12,12,10,3,0,1,0,0
10001,541340,1,1,0,0,0,0,0,0,0,0
10001,541350,2,2,0,0,0,0,0,0,0,0
10001,541380,1,0,0,0,1,0,0,0,0,0
10001,541410,32,22,7,1,2,0,0,0,0,0
10001,541420,3,0,2,1,0,0,0,0,0,0
10001,541430,96,56,23,6,7,1,2,0,1,0
10001,541490,20,12,3,2,3,0,0,0,0,0
10001,541511,68,39,10,10,7,2,0,0,0,0
10001,541512,43,19,8,7,7,2,0,0,0,0
10001,541513,3,1,1,0,0,0,0,1,0,0
10001,541519,51,39,4,3,4,1,0,0,0,0
10001,541611,38,27,5,3,2,1,0,0,0,0
10001,541612,30,15,5,6,2,1,0,1,0,0
10001,541613,28,22,3,3,0,0,0,0,0,0
10001,541614,4,4,0,0,0,0,0,0,0,0
10001,541618,4,1,0,1,2,0,0,0,0,0
10001,541620,5,1,1,1,1,1,0,0,0,0
10001,541690,10,7,0,3,0,0,0,0,0,0
10001,541710,7,4,0,1,2,0,0,0,0,0
10001,541720,4,1,0,3,0,0,0,0,0,0
10001,541810,53,37,7,6,1,1,1,0,0,0
10001,541820,40,23,9,5,1,1,1,0,0,0
10001,541830,4,2,2,0,0,0,0,0,0,0
10001,541840,12,4,4,2,1,0,0,1,0,0
10001,541850,4,2,0,1,1,0,0,0,0,0
10001,541860,9,4,0,2,1,1,1,0,0,0
10001,541870,2,1,0,0,0,1,0,0,0,0
10001,541890,24,16,5,2,0,1,0,0,0,0
10001,541910,8,5,1,1,1,0,0,0,0,0
10001,541921,36,25,7,1,1,2,0,0,0,0
10001,541922,74,63,5,5,1,0,0,0,0,0
10001,541930,4,2,0,0,1,1,0,0,0,0
10001,541940,2,0,2,0,0,0,0,0,0,0
10001,541990,29,21,3,1,4,0,0,0,0,0
10001,55----,53,15,7,8,9,6,4,1,3,0
10001,551112,13,6,3,1,1,2,0,0,0,0
10001,551114,40,9,4,7,8,4,4,1,3,0
10001,56----,364,191,58,37,36,16,11,9,4,2
10001,561110,24,10,1,5,5,0,2,0,0,1
10001,561210,4,1,1,1,1,0,0,0,0,0
10001,561310,27,11,4,5,6,0,1,0,0,0
10001,561320,28,10,4,0,5,6,1,1,1,0
10001,561330,5,0,1,2,0,2,0,0,0,0
10001,561410,5,4,0,1,0,0,0,0,0,0
10001,561421,1,1,0,0,0,0,0,0,0,0
10001,561422,8,4,2,0,0,2,0,0,0,0
10001,561431,5,4,1,0,0,0,0,0,0,0
