zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
10001,333511,2,1,0,1,0,0,0,0,0,0
10001,333514,1,0,0,1,0,0,0,0,0,0
10001,333515,1,1,0,0,0,0,0,0,0,0
10001,333921,1,1,0,0,0,0,0,0,0,0
10001,334111,1,1,0,0,0,0,0,0,0,0
10001,334411,1,0,1,0,0,0,0,0,0,0
10001,334612,3,2,1,0,0,0,0,0,0,0
10001,335121,2,0,0,1,1,0,0,0,0,0
10001,337121,2,1,0,1,0,0,0,0,0,0
10001,337122,4,1,2,1,0,0,0,0,0,0
10001,337212,1,0,0,1,0,0,0,0,0,0
10001,337215,1,1,0,0,0,0,0,0,0,0
10001,339114,1,0,0,1,0,0,0,0,0,0
10001,339115,2,1,0,0,0,1,0,0,0,0
10001,339116,6,5,1,0,0,0,0,0,0,0
10001,339911,25,9,7,7,0,1,1,0,0,0
10001,339913,4,2,1,0,1,0,0,0,0,0
10001,339914,9,5,2,1,0,1,0,0,0,0
10001,339932,1,0,0,1,0,0,0,0,0,0
10001,339943,3,1,1,1,0,0,0,0,0,0
10001,339950,6,2,0,2,2,0,0,0,0,0
10001,339992,2,0,0,1,1,0,0,0,0,0
10001,339993,5,3,1,1,0,0,0,0,0,0
10001,339999,10,8,0,2,0,0,0,0,0,0
10001,42----,1743,1124,314,168,87,31,16,2,1,0
10001,423110,1,0,1,0,0,0,0,0,0,0
10001,423120,3,1,1,1,0,0,0,0,0,0
10001,423210,8,5,1,1,1,0,0,0,0,0
10001,423220,64,37,11,12,2,1,1,0,0,0
10001,423310,2,2,0,0,0,0,0,0,0,0
10001,423320,4,3,0,1,0,0,0,0,0,0
10001,423390,2,2,0,0,0,0,0,0,0,0
10001,423410,3,1,2,0,0,0,0,0,0,0
10001,423420,14,5,0,4,4,1,0,0,0,0
10001,423430,31,13,7,4,2,2,2,1,0,0
10001,423440,8,4,2,1,1,0,0,0,0,0
10001,423450,4,2,0,0,1,0,1,0,0,0
10001,423460,19,12,3,1,3,0,0,0,0,0
10001,423490,4,1,1,1,0,1,0,0,0,0
10001,423510,2,0,2,0,0,0,0,0,0,0
10001,423520,1,1,0,0,0,0,0,0,0,0
10001,423610,13,6,2,2,2,0,1,0,0,0
10001,423620,9,6,2,1,0,0,0,0,0,0
10001,423690,34,18,7,4,2,3,0,0,0,0
10001,423710,4,3,0,0,0,1,0,0,0,0
10001,423720,1,1,0,0,0,0,0,0,0,0
10001,423730,6,3,0,2,1,0,0,0,0,0
10001,423810,2,2,0,0,0,0,0,0,0,0
10001,423820,2,2,0,0,0,0,0,0,0,0
10001,423830,12,9,1,1,1,0,0,0,0,0
10001,423840,3,3,0,0,0,0,0,0,0,0
10001,423850,6,1,3,1,1,0,0,0,0,0
10001,423910,7,3,2,0,2,0,0,0,0,0
10001,423920,27,17,5,4,1,0,0,0,0,0
10001,423930,4,4,0,0,0,0,0,0,0,0
10001,423940,279,168,67,28,13,3,0,0,0,0
10001,423990,56,38,13,3,1,0,1,0,0,0
10001,424110,2,0,0,2,0,0,0,0,0,0
10001,424120,17,9,4,2,2,0,0,0,0,0
10001,424130,12,10,0,1,0,0,1,0,0,0
10001,424210,65,53,6,5,1,0,0,0,0,0
10001,424310,124,81,23,15,4,1,0,0,0,0
10001,424320,119,82,20,6,8,2,1,0,0,0
10001,424330,341,228,53,22,17,12,7,1,1,0
10001,424340,30,15,8,2,2,2,1,0,0,0
10001,424410,8,5,3,0,0,0,0,0,0,0
10001,424420,1,1,0,0,0,0,0,0,0,0
10001,424430,1,1,0,0,0,0,0,0,0,0
10001,424460,3,2,0,0,1,0,0,0,0,0
10001,424470,2,0,1,1,0,0,0,0,0,0
10001,424480,2,2,0,0,0,0,0,0,0,0
10001,424490,10,9,1,0,0,0,0,0,0,0
10001,424590,18,16,2,0,0,0,0,0,0,0
10001,424610,4,2,1,1,0,0,0,0,0,0
10001,424690,6,5,0,1,0,0,0,0,0,0
10001,424820,11,3,3,2,3,0,0,0,0,0
10001,424910,4,2,1,1,0,0,0,0,0,0
10001,424920,15,9,2,2,1,1,0,0,0,0
10001,424930,25,13,5,5,2,0,0,0,0,0
10001,424940,2,0,2,0,0,0,0,0,0,0
10001,424950,3,2,0,1,0,0,0,0,0,0
10001,424990,147,101,21,20,5,0,0,0,0,0
10001,425110,2,2,0,0,0,0,0,0,0,0
10001,425120,134,98,25,7,3,1,0,0,0,0
10001,44----,759,501,104,72,49,17,10,3,2,1
10001,441110,1,0,0,0,0,1,0,0,0,0
10001,441120,3,3,0,0,0,0,0,0,0,0
10001,441310,2,2,0,0,0,0,0,0,0,0
10001,441320,1,1,0,0,0,0,0,0,0,0
10001,442110,8,4,0,3,0,1,0,0,0,0
10001,442210,6,6,0,0,0,0,0,0,0,0
10001,442291,1,1,0,0,0,0,0,0,0,0
10001,442299,7,5,2,0,0,0,0,0,0,0
10001,443111,6,5,0,1,0,0,0,0,0,0
10001,443112,27,20,6,1,0,0,0,0,0,0
10001,443120,9,7,0,2,0,0,0,0,0,0
10001,443130,10,8,1,0,0,0,0,0,1,0
10001,444120,2,1,1,0,0,0,0,0,0,0
10001,444130,8,6,1,1,0,0,0,0,0,0
10001,444190,6,4,1,1,0,0,0,0,0,0
10001,444220,1,0,1,0,0,0,0,0,0,0
10001,445110,46,30,6,6,2,2,0,0,0,0
10001,445120,5,3,1,1,0,0,0,0,0,0
10001,445210,1,1,0,0,0,0,0,0,0,0
10001,445220,1,1,0,0,0,0,0,0,0,0
10001,445230,4,3,1,0,0,0,0,0,0,0
10001,445291,4,1,1,1,0,1,0,0,0,0
10001,445292,4,3,0,1,0,0,0,0,0,0
10001,445299,3,2,0,1,0,0,0,0,0,0
10001,445310,12,11,0,1,0,0,0,0,0,0
10001,446110,22,11,2,4,3,1,1,0,0,0
10001,446120,20,16,2,1,1,0,0,0,0,0
10001,446130,9,4,2,2,1,0,0,0,0,0
10001,446191,6,1,5,0,0,0,0,0,0,0
10001,446199,1,0,1,0,0,0,0,0,0,0
10001,447110,3,3,0,0,0,0,0,0,0,0
10001,447190,3,2,1,0,0,0,0,0,0,0
10001,448110,21,15,4,2,0,0,0,0,0,0
10001,448120,48,27,10,3,5,3,0,0,0,0
10001,448130,5,2,0,0,3,0,0,0,0,0
10001,448140,31,10,4,2,7,1,5,1,1,0
10001,448150,26,18,6,2,0,0,0,0,0,0
10001,448190,50,38,3,4,3,0,1,1,0,0
10001,448210,33,10,3,10,9,1,0,0,0,0
10001,448310,38,29,5,3,1,0,0,0,0,0
10001,448320,6,4,0,1,1,0,0,0,0,0
10001,451110,7,3,1,1,1,1,0,0,0,0
10001,451120,5,2,1,0,1,0,0,1,0,0
10001,451130,4,4,0,0,0,0,0,0,0,0
10001,451140,4,3,1,0,0,0,0,0,0,0
10001,451211,9,3,2,2,1,1,0,0,0,0
10001,451212,17,15,0,0,1,0,1,0,0,0
10001,451220,12,8,3,0,1,0,0,0,0,0
10001,452111,1,0,0,0,0,0,0,0,0,1
10001,452112,3,1,0,0,0,2,0,0,0,0
10001,452990,13,7,4,0,1,0,1,0,0,0
10001,453110,21,14,4,3,0,0,0,0,0,0
10001,453210,9,5,0,2,2,0,0,0,0,0
10001,453220,28,23,0,3,1,1,0,0,0,0
10001,453310,9,8,0,1,0,0,0,0,0,0
10001,453910,2,1,0,1,0,0,0,0,0,0
10001,453920,56,46,8,2,0,0,0,0,0,0
10001,453991,3,3,0,0,0,0,0,0,0,0
10001,453998,10,8,2,0,0,0,0,0,0,0
10001,454111,7,5,0,2,0,0,0,0,0,0
10001,454113,18,13,0,0,3,1,1,0,0,0
10001,454210,2,1,1,0,0,0,0,0,0,0
10001,454390,19,10,7,1,1,0,0,0,0,0
10001,48----,85,47,10,13,4,3,6,2,0,0
10001,481111,3,1,0,1,0,0,1,0,0,0
10001,481112,1,1,0,0,0,0,0,0,0,0
10001,481219,1,1,0,0,0,0,0,0,0,0
10001,483211,1,1,0,0,0,0,0,0,0,0
10001,484110,7,6,0,1,0,0,0,0,0,0
10001,484121,1,1,0,0,0,0,0,0,0,0
10001,484210,4,2,0,1,0,0,1,0,0,0
10001,485310,3,2,0,1,0,0,0,0,0,0
10001,485410,1,1,0,0,0,0,0,0,0,0
10001,485510,1,0,1,0,0,0,0,0,0,0
10001,485999,1,0,0,0,1,0,0,0,0,0
10001,488119,1,0,0,0,1,0,0,0,0,0
10001,488190,1,0,0,1,0,0,0,0,0,0
10001,488510,19,11,4,4,0,0,0,0,0,0
10001,488991,1,1,0,0,0,0,0,0,0,0
10001,492110,17,10,0,1,2,1,2,1,0,0
10001,492210,18,7,4,3,0,1,2,1,0,0
10001,493110,3,2,0,0,0,1,0,0,0,0
10001,493120,1,0,1,0,0,0,0,0,0,0
10001,51----,343,189,53,33,42,13,9,1,3,0
10001,511110,14,6,1,2,1,2,1,0,1,0
10001,511120,35,13,5,5,8,2,2,0,0,0
10001,511130,13,2,4,3,3,1,0,0,0,0
10001,511140,5,1,0,2,0,1,1,0,0,0
10001,511191,1,1,0,0,0,0,0,0,0,0
10001,511199,5,2,2,1,0,0,0,0,0,0
10001,511210,15,8,3,2,1,1,0,0,0,0
10001,512110,89,66,8,4,9,1,1,0,0,0
10001,512120,6,4,1,0,1,0,0,0,0,0
10001,512131,3,0,0,0,1,1,1,0,0,0
10001,512191,22,14,3,3,2,0,0,0,0,0
10001,512199,2,2,0,0,0,0,0,0,0,0
10001,512210,4,4,0,0,0,0,0,0,0,0
10001,512220,7,5,1,1,0,0,0,0,0,0
10001,512230,5,5,0,0,0,0,0,0,0,0
10001,512240,19,13,5,1,0,0,0,0,0,0
10001,512290,3,2,1,0,0,0,0,0,0,0
10001,515112,2,1,0,0,1,0,0,0,0,0
10001,515120,4,1,1,1,0,0,0,0,1,0
10001,515210,6,0,0,2,2,2,0,0,0,0
10001,516110,10,5,2,0,3,0,0,0,0,0
10001,517110,10,6,2,0,0,0,2,0,0,0
10001,517211,2,1,1,0,0,0,0,0,0,0
10001,517212,5,3,0,1,1,0,0,0,0,0
10001,517310,6,3,1,0,2,0,0,0,0,0
10001,517510,5,3,1,1,0,0,0,0,0,0
10001,518111,10,4,5,0,0,1,0,0,0,0
10001,518112,2,2,0,0,0,0,0,0,0,0
10001,518210,24,8,5,2,7,1,0,1,0,0
10001,519110,5,1,1,2,0,0,0,0,1,0
10001,519120,1,1,0,0,0,0,0,0,0,0
10001,519190,3,2,0,0,0,0,1,0,0,0
10001,52----,208,124,23,20,18,10,8,2,2,1
10001,522110,33,11,1,7,8,2,3,1,0,0
10001,522120,4,1,1,1,1,0,0,0,0,0
10001,522130,5,3,0,1,1,0,0,0,0,0
10001,522220,7,4,0,0,2,0,1,0,0,0
10001,522291,4,3,1,0,0,0,0,0,0,0
10001,522292,6,3,0,1,0,1,1,0,0,0
10001,522293,3,2,0,0,1,0,0,0,0,0
10001,522298,4,0,2,1,1,0,0,0,0,0
10001,522310,8,6,1,1,0,0,0,0,0,0
10001,522320,9,5,2,0,0,2,0,0,0,0
10001,522390,7,6,1,0,0,0,0,0,0,0
10001,523110,5,3,1,0,0,0,1,0,0,0
10001,523120,10,5,0,2,2,0,0,0,1,0
10001,523130,3,2,1,0,0,0,0,0,0,0
10001,523140,2,2,0,0,0,0,0,0,0,0
10001,523910,6,5,1,0,0,0,0,0,0,0
10001,523920,10,7,1,1,0,0,1,0,0,0
10001,523930,16,13,1,1,0,1,0,0,0,0
10001,524113,10,5,2,1,0,1,1,0,0,0
10001,524114,4,0,0,0,0,2,0,0,1,1
10001,524126,1,0,0,0,0,0,0,1,0,0
10001,524127,2,2,0,0,0,0,0,0,0,0
10001,524210,36,29,6,1,0,0,0,0,0,0
10001,524291,2,0,0,1,1,0,0,0,0,0
10001,524292,5,1,1,1,1,1,0,0,0,0
10001,524298,4,4,0,0,0,0,0,0,0,0
10001,525930,2,2,0,0,0,0,0,0,0,0
10001,53----,410,261,71,50,20,5,2,1,0,0
10001,531110,97,67,10,13,5,1,1,0,0,0
10001,531120,166,105,35,20,4,1,0,1,0,0
10001,531130,4,3,1,0,0,0,0,0,0,0
10001,531190,3,3,0,0,0,0,0,0,0,0
10001,531210,38,28,3,4,1,2,0,0,0,0
10001,531311,24,13,9,2,0,0,0,0,0,0
10001,531312,28,19,3,3,3,0,0,0,0,0
10001,531320,1,0,1,0,0,0,0,0,0,0
10001,531390,9,6,2,0,1,0,0,0,0,0
10001,532111,1,1,0,0,0,0,0,0,0,0
10001,532112,1,1,0,0,0,0,0,0,0,0
10001,532120,2,1,0,1,0,0,0,0,0,0
10001,532210,3,2,1,0,0,0,0,0,0,0
10001,532220,2,1,0,0,0,0,1,0,0,0
10001,532230,3,2,0,1,0,0,0,0,0,0
10001,532299,4,0,1,0,2,1,0,0,0,0
10001,532310,1,1,0,0,0,0,0,0,0,0
10001,532420,2,0,0,1,1,0,0,0,0,0
10001,532490,11,5,3,1,2,0,0,0,0,0
10001,533110,10,3,2,4,1,0,0,0,0,0
10001,54----,1354,869,219,143,70,31,16,3,3,0
10001,541110,166,118,22,15,8,1,1,1,0,0
10001,541191,5,3,1,1,0,0,0,0,0,0
10001,541199,4,1,1,1,0,1,0,0,0,0
10001,541211,86,60,17,5,3,1,0,0,0,0
10001,541213,5,3,1,1,0,0,0,0,0,0
10001,541214,14,2,3,3,1,1,2,1,1,0
10001,541219,17,13,3,1,0,0,0,0,0,0
10001,541310,135,68,31,21,11,3,1,0,0,0
10001,541320,6,0,3,2,1,0,0,0,0,0
10001,541330,64,23,14,12,7,6,2,0,0,0
10001,541340,3,2,1,0,0,0,0,0,0,0
10001,541350,1,0,0,1,0,0,0,0,0,0
10001,541370,1,1,0,0,0,0,0,0,0,0
10001,541380,2,1,1,0,0,0,0,0,0,0
10001,541410,50,41,4,4,1,0,0,0,0,0
10001,541420,8,4,2,1,1,0,0,0,0,0
10001,541430,106,82,11,6,5,2,0,0,0,0
10001,541490,45,32,9,4,0,0,0,0,0,0
10001,541511,87,59,9,11,5,1,1,1,0,0
10001,541512,56,37,10,3,4,1,1,0,0,0
10001,541513,4,0,1,1,1,1,0,0,0,0
10001,541519,11,7,1,2,0,0,1,0,0,0
10001,541611,56,40,3,10,1,1,1,0,0,0
10001,541612,25,15,4,3,2,1,0,0,0,0
10001,541613,46,30,9,6,0,0,1,0,0,0
10001,541614,3,1,1,1,0,0,0,0,0,0
10001,541618,6,4,2,0,0,0,0,0,0,0
10001,541620,7,1,2,2,1,1,0,0,0,0
10001,541690,16,12,2,0,1,1,0,0,0,0
10001,541710,6,2,1,0,0,3,0,0,0,0
10001,541720,2,0,1,1,0,0,0,0,0,0
10001,541810,60,34,10,3,7,2,2,0,2,0
10001,541820,48,26,12,7,3,0,0,0,0,0
10001,541830,1,0,0,0,0,1,0,0,0,0
10001,541840,7,1,3,1,0,2,0,0,0,0
10001,541850,5,3,1,1,0,0,0,0,0,0
10001,541860,9,3,3,1,1,1,0,0,0,0
10001,541870,2,1,0,0,0,0,1,0,0,0
10001,541890,17,12,1,2,2,0,0,0,0,0
10001,541910,18,11,3,2,0,0,2,0,0,0
10001,541921,35,27,6,1,1,0,0,0,0,0
10001,541922,78,66,6,5,1,0,0,0,0,0
10001,541930,5,3,0,1,1,0,0,0,0,0
10001,541990,26,20,4,1,1,0,0,0,0,0
10001,55----,54,11,4,7,13,6,5,5,2,1
10001,551111,1,1,0,0,0,0,0,0,0,0
10001,551112,14,6,2,0,5,1,0,0,0,0
10001,551114,39,4,2,7,8,5,5,5,2,1
10001,56----,393,211,60,41,36,16,15,4,8,2
10001,561110,33,15,9,5,4,0,0,0,0,0
10001,561210,10,4,1,2,1,1,0,0,0,1
10001,561310,29,18,6,1,2,1,1,0,0,0
10001,561320,26,7,2,2,5,5,1,2,2,0
10001,561330,7,2,0,2,0,0,3,0,0,0
10001,561410,6,3,2,0,1,0,0,0,0,0
10001,561421,3,2,1,0,0,0,0,0,0,0
10001,561422,7,4,0,1,1,1,0,0,0,0
10001,561431,3,2,1,0,0,0,0,0,0,0
10001,561439,14,8,1,0,4,0,1,0,0,0
10001,561440,7,3,0,2,1,0,0,1,0,0
10001,561450,6,1,2,2,1,0,0,0,0,0
10001,561492,1,1,0,0,0,0,0,0,0,0
10001,561499,6,3,1,2,0,0,0,0,0,0
10001,561510,89,77,7,4,1,0,0,0,0,0
10001,561520,19,12,4,2,0,1,0,0,0,0
10001,561591,1,1,0,0,0,0,0,0,0,0
10001,561599,5,4,0,1,0,0,0,0,0,0
10001,561611,7,3,2,2,0,0,0,0,0,0
10001,561612,21,4,0,1,1,4,5,1,4,1
10001,561621,5,1,2,0,2,0,0,0,0,0
10001,561622,2,1,1,0,0,0,0,0,0,0
10001,561710,5,0,3,2,0,0,0,0,0,0
10001,561720,25,5,4,3,6,3,2,0,2,0
10001,561730,3,2,0,1,0,0,0,0,0,0
10001,561740,4,3,0,0,1,0,0,0,0,0
10001,561910,1,1,0,0,0,0,0,0,0,0
10001,561920,17,8,4,2,2,0,1,0,0,0
10001,561990,28,15,7,3,2,0,1,0,0,0
10001,562111,1,0,0,1,0,0,0,0,0,0
10001,562910,2,1,0,0,1,0,0,0,0,0
10001,61----,103,47,21,8,14,8,4,0,1,0
10001,611110,7,1,1,1,3,0,1,0,0,0
10001,611210,2,0,1,0,0,0,0,0,1,0
10001,611310,4,1,1,1,0,1,0,0,0,0
10001,611410,2,0,1,0,0,1,0,0,0,0
10001,611420,15,8,0,1,4,2,0,0,0,0
10001,611430,6,5,1,0,0,0,0,0,0,0
10001,611511,4,1,1,0,0,2,0,0,0,0
10001,611519,6,2,1,0,2,0,1,0,0,0
10001,611610,20,10,7,1,2,0,0,0,0,0
10001,611620,4,3,1,0,0,0,0,0,0,0
10001,611630,8,3,1,0,1,1,2,0,0,0
10001,611691,7,2,2,1,1,1,0,0,0,0
10001,611692,3,2,1,0,0,0,0,0,0,0
10001,611699,5,4,1,0,0,0,0,0,0,0
10001,611710,10,5,1,3,1,0,0,0,0,0
10001,62----,161,74,17,14,25,9,11,4,3,4
10001,621111,17,13,1,2,0,0,1,0,0,0
10001,621210,16,13,2,0,1,0,0,0,0,0
10001,621310,2,1,1,0,0,0,0,0,0,0
10001,621320,2,2,0,0,0,0,0,0,0,0
10001,621330,7,7,0,0,0,0,0,0,0,0
10001,621340,6,5,0,1,0,0,0,0,0,0
10001,621391,2,2,0,0,0,0,0,0,0,0
10001,621399,7,7,0,0,0,0,0,0,0,0
10001,621410,4,0,1,2,1,0,0,0,0,0
10001,621420,3,0,0,1,1,1,0,0,0,0
10001,621498,2,0,0,0,1,0,1,0,0,0
10001,621511,1,1,0,0,0,0,0,0,0,0
10001,621512,1,1,0,0,0,0,0,0,0,0
10001,621610,12,0,0,0,2,1,3,1,1,4
10001,621991,1,1,0,0,0,0,0,0,0,0
10001,621999,1,0,0,0,0,0,1,0,0,0
10001,623110,1,0,0,0,0,0,1,0,0,0
10001,623210,4,0,1,0,1,1,0,0,1,0
10001,623220,3,1,0,0,0,2,0,0,0,0
10001,623990,2,0,0,1,0,1,0,0,0,0
10001,624110,7,2,2,1,2,0,0,0,0,0
10001,624120,15,2,3,2,5,1,0,1,1,0
10001,624190,25,8,4,2,7,1,2,1,0,0
10001,624221,4,2,0,0,1,0,1,0,0,0
10001,624229,3,1,2,0,0,0,0,0,0,0
10001,624230,2,1,0,0,0,1,0,0,0,0
10001,624310,7,2,0,1,2,0,1,1,0,0
10001,624410,4,2,0,1,1,0,0,0,0,0
10001,71----,186,141,23,9,6,3,4,0,0,0
10001,711110,11,5,0,2,2,0,2,0,0,0
10001,711120,4,1,0,2,1,0,0,0,0,0
10001,711130,12,10,2,0,0,0,0,0,0,0
10001,711310,4,4,0,0,0,0,0,0,0,0
10001,711320,15,12,0,2,1,0,0,0,0,0
10001,711410,47,38,6,1,2,0,0,0,0,0
10001,711510,71,58,9,2,0,1,1,0,0,0
10001,712110,3,2,1,0,0,0,0,0,0,0
10001,713910,1,1,0,0,0,0,0,0,0,0
10001,713930,1,1,0,0,0,0,0,0,0,0
10001,713940,14,7,4,0,0,2,1,0,0,0
10001,713990,3,2,1,0,0,0,0,0,0,0
10001,72----,368,154,76,46,62,19,7,3,1,0
10001,721110,19,1,2,0,11,1,2,2,0,0
10001,721214,2,0,1,1,0,0,0,0,0,0
10001,721310,3,1,0,0,2,0,0,0,0,0
10001,722110,127,52,29,17,18,8,3,0,0,0
10001,722211,99,43,25,7,18,6,0,0,0,0
10001,722212,5,2,3,0,0,0,0,0,0,0
10001,722213,35,13,8,8,6,0,0,0,0,0
10001,722310,41,25,6,5,2,1,0,1,1,0
10001,722320,9,5,1,0,1,0,2,0,0,0
10001,722410,28,12,1,8,4,3,0,0,0,0
10001,81----,419,239,92,53,22,9,1,3,0,0
10001,811111,13,8,5,0,0,0,0,0,0,0
10001,811121,1,0,1,0,0,0,0,0,0,0
10001,811122,1,1,0,0,0,0,0,0,0,0
10001,811211,4,3,0,0,1,0,0,0,0,0
10001,811212,9,4,4,0,0,1,0,0,0,0
10001,811213,1,0,1,0,0,0,0,0,0,0
10001,811310,8,5,1,0,0,2,0,0,0,0
10001,811420,14,9,4,0,1,0,0,0,0,0
10001,811430,5,4,0,1,0,0,0,0,0,0
10001,811490,2,1,0,1,0,0,0,0,0,0
10001,812111,4,4,0,0,0,0,0,0,0,0
10001,812112,30,21,8,1,0,0,0,0,0,0
10001,812113,13,12,1,0,0,0,0,0,0,0
10001,812191,1,1,0,0,0,0,0,0,0,0
10001,812199,5,1,3,1,0,0,0,0,0,0
10001,812310,3,2,1,0,0,0,0,0,0,0
10001,812320,16,11,5,0,0,0,0,0,0,0
10001,812921,5,1,2,0,2,0,0,0,0,0
10001,812922,4,4,0,0,0,0,0,0,0,0
10001,812930,71,29,21,19,1,1,0,0,0,0
10001,812990,19,17,2,0,0,0,0,0,0,0
10001,813110,31,20,3,3,4,0,0,1,0,0
10001,813211,17,8,4,5,0,0,0,0,0,0
10001,813212,7,0,2,1,3,1,0,0,0,0
10001,813219,7,4,3,0,0,0,0,0,0,0
10001,813311,20,12,1,4,0,2,1,0,0,0
10001,813312,6,4,1,1,0,0,0,0,0,0
10001,813319,12,7,2,0,3,0,0,0,0,0
10001,813410,16,5,4,3,2,2,0,0,0,0
10001,813910,14,5,3,6,0,0,0,0,0,0
10001,813920,5,1,1,2,1,0,0,0,0,0
10001,813930,20,6,5,4,4,0,0,1,0,0
10001,813940,3,1,2,0,0,0,0,0,0,0
10001,813990,32,28,2,1,0,0,0,1,0,0
10001,99----,22,21,1,0,0,0,0,0,0,0
10002,------,2682,1953,360,179,130,44,12,2,1,1
10002,23----,145,99,29,8,8,1,0,0,0,0
10002,236115,25,23,1,1,0,0,0,0,0,0
