zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
10001,532210,5,2,2,1,0,0,0,0,0,0
10001,532220,1,1,0,0,0,0,0,0,0,0
10001,532230,2,2,0,0,0,0,0,0,0,0
10001,532299,6,1,1,3,1,0,0,0,0,0
10001,532411,1,1,0,0,0,0,0,0,0,0
10001,532420,4,1,0,1,2,0,0,0,0,0
10001,532490,12,6,0,4,2,0,0,0,0,0
10001,533110,4,2,1,0,1,0,0,0,0,0
10001,54----,1481,890,259,153,116,40,13,7,2,1
10001,541110,191,136,23,15,12,3,2,0,0,0
10001,541191,7,6,0,1,0,0,0,0,0,0
10001,541199,3,2,1,0,0,0,0,0,0,0
10001,541211,77,55,16,3,3,0,0,0,0,0
10001,541213,8,6,1,0,1,0,0,0,0,0
10001,541214,12,3,1,4,0,2,0,1,1,0
10001,541219,27,17,5,2,1,2,0,0,0,0
10001,541310,146,65,34,26,17,2,1,1,0,0
10001,541320,9,1,5,2,1,0,0,0,0,0
10001,541330,69,19,13,13,16,4,4,0,0,0
10001,541340,3,2,0,1,0,0,0,0,0,0
10001,541350,1,0,0,0,1,0,0,0,0,0
10001,541370,1,1,0,0,0,0,0,0,0,0
10001,541410,59,42,10,2,4,1,0,0,0,0
10001,541420,10,7,1,0,1,1,0,0,0,0
10001,541430,115,76,20,12,6,1,0,0,0,0
10001,541490,41,28,6,5,1,0,1,0,0,0
10001,541511,88,51,16,7,8,5,1,0,0,0
10001,541512,60,35,12,8,3,2,0,0,0,0
10001,541513,8,3,4,0,0,0,1,0,0,0
10001,541519,6,5,1,0,0,0,0,0,0,0
10001,541611,69,52,4,5,7,1,0,0,0,0
10001,541612,9,5,1,0,0,2,0,1,0,0
10001,541613,62,40,15,3,3,1,0,0,0,0
10001,541614,6,3,1,1,1,0,0,0,0,0
10001,541618,7,5,2,0,0,0,0,0,0,0
10001,541620,9,6,0,2,0,1,0,0,0,0
10001,541690,14,8,1,2,2,1,0,0,0,0
10001,541711,1,0,1,0,0,0,0,0,0,0
10001,541712,6,3,2,0,0,1,0,0,0,0
10001,541720,3,2,1,0,0,0,0,0,0,0
10001,541810,92,42,14,16,10,5,2,3,0,0
10001,541820,62,34,13,10,5,0,0,0,0,0
10001,541830,7,2,2,1,1,1,0,0,0,0
10001,541840,11,6,3,0,0,1,1,0,0,0
10001,541850,10,7,2,0,1,0,0,0,0,0
10001,541860,7,1,2,1,1,1,0,0,1,0
10001,541870,1,1,0,0,0,0,0,0,0,0
10001,541890,16,7,2,6,0,1,0,0,0,0
10001,541910,20,7,5,2,3,1,0,1,0,1
10001,541921,31,24,5,0,2,0,0,0,0,0
10001,541922,68,54,12,1,1,0,0,0,0,0
10001,541930,4,2,0,0,2,0,0,0,0,0
10001,541940,1,0,0,0,1,0,0,0,0,0
10001,541990,24,19,2,2,1,0,0,0,0,0
10001,55----,73,21,4,6,14,7,9,6,5,1
10001,551111,1,1,0,0,0,0,0,0,0,0
10001,551112,15,8,1,0,4,1,1,0,0,0
10001,551114,57,12,3,6,10,6,8,6,5,1
10001,56----,414,205,75,48,38,16,20,4,5,3
10001,561110,33,13,10,6,3,1,0,0,0,0
10001,561210,9,5,2,0,1,0,0,0,0,1
10001,561311,34,24,4,3,1,0,2,0,0,0
10001,561312,20,15,1,4,0,0,0,0,0,0
10001,561320,36,9,3,2,6,7,7,1,1,0
10001,561330,6,1,1,2,2,0,0,0,0,0
10001,561410,6,3,3,0,0,0,0,0,0,0
10001,561421,4,1,1,1,1,0,0,0,0,0
10001,561422,5,1,2,0,1,1,0,0,0,0
10001,561431,1,0,1,0,0,0,0,0,0,0
10001,561439,13,5,4,2,1,1,0,0,0,0
10001,561440,8,4,1,2,0,0,1,0,0,0
10001,561450,2,0,0,0,2,0,0,0,0,0
10001,561492,2,1,1,0,0,0,0,0,0,0
10001,561499,10,7,1,2,0,0,0,0,0,0
10001,561510,88,66,11,6,4,0,1,0,0,0
10001,561520,19,10,7,1,1,0,0,0,0,0
10001,561599,8,6,0,1,1,0,0,0,0,0
10001,561611,10,3,4,0,1,1,0,1,0,0
10001,561612,16,2,0,1,3,1,4,1,2,2
10001,561621,5,0,4,0,1,0,0,0,0,0
10001,561622,3,3,0,0,0,0,0,0,0,0
10001,561710,4,0,2,2,0,0,0,0,0,0
10001,561720,27,5,4,3,6,3,3,1,2,0
10001,561730,3,1,1,1,0,0,0,0,0,0
10001,561740,2,1,0,0,1,0,0,0,0,0
10001,561790,1,0,1,0,0,0,0,0,0,0
10001,561920,15,9,0,4,1,0,1,0,0,0
10001,561990,21,10,5,4,0,1,1,0,0,0
10001,562111,1,0,0,1,0,0,0,0,0,0
10001,562910,2,0,1,0,1,0,0,0,0,0
10001,61----,106,40,21,15,19,8,2,1,0,0
10001,611110,6,1,1,0,3,1,0,0,0,0
10001,611210,1,0,0,0,0,0,0,1,0,0
10001,611310,4,1,1,0,1,1,0,0,0,0
10001,611410,1,0,0,0,0,1,0,0,0,0
10001,611420,9,2,1,4,2,0,0,0,0,0
10001,611430,6,5,0,1,0,0,0,0,0,0
10001,611511,4,2,1,0,0,1,0,0,0,0
10001,611519,12,1,2,4,4,0,1,0,0,0
10001,611610,17,8,5,1,2,1,0,0,0,0
10001,611620,7,5,2,0,0,0,0,0,0,0
10001,611630,10,2,2,0,3,2,1,0,0,0
10001,611691,10,4,3,0,2,1,0,0,0,0
10001,611692,1,1,0,0,0,0,0,0,0,0
10001,611699,9,6,2,0,1,0,0,0,0,0
10001,611710,9,2,1,5,1,0,0,0,0,0
10001,62----,216,98,21,26,29,14,18,2,3,5
10001,621111,22,14,3,2,1,1,1,0,0,0
10001,621112,2,2,0,0,0,0,0,0,0,0
10001,621210,25,16,5,2,2,0,0,0,0,0
10001,621310,4,4,0,0,0,0,0,0,0,0
10001,621320,3,2,1,0,0,0,0,0,0,0
10001,621330,14,12,0,2,0,0,0,0,0,0
10001,621340,11,9,0,2,0,0,0,0,0,0
10001,621391,2,2,0,0,0,0,0,0,0,0
10001,621399,12,11,0,1,0,0,0,0,0,0
10001,621410,2,0,0,1,1,0,0,0,0,0
10001,621420,13,2,1,2,5,2,1,0,0,0
10001,621498,1,0,0,0,0,0,1,0,0,0
10001,621511,1,1,0,0,0,0,0,0,0,0
10001,621512,4,4,0,0,0,0,0,0,0,0
10001,621610,15,0,1,0,0,2,5,1,2,4
10001,621991,2,1,0,0,0,0,1,0,0,0
10001,622310,1,0,0,1,0,0,0,0,0,0
10001,623210,3,1,0,0,0,0,1,0,0,1
10001,623220,3,1,0,0,0,2,0,0,0,0
10001,623990,2,0,0,0,1,1,0,0,0,0
10001,624110,6,2,1,2,1,0,0,0,0,0
10001,624120,19,4,3,5,5,0,1,0,1,0
10001,624190,23,5,4,5,3,2,4,0,0,0
10001,624210,1,0,0,0,1,0,0,0,0,0
10001,624221,6,1,0,0,4,0,1,0,0,0
10001,624229,5,0,2,1,1,0,1,0,0,0
10001,624230,2,0,0,0,0,2,0,0,0,0
10001,624310,6,2,0,0,1,1,1,1,0,0
10001,624410,6,2,0,0,3,1,0,0,0,0
10001,71----,228,163,32,16,9,5,2,1,0,0
10001,711110,14,7,1,2,1,1,1,1,0,0
10001,711120,5,2,0,2,0,1,0,0,0,0
10001,711130,16,11,3,1,1,0,0,0,0,0
10001,711211,1,0,0,0,1,0,0,0,0,0
10001,711310,3,3,0,0,0,0,0,0,0,0
10001,711320,26,18,5,1,2,0,0,0,0,0
10001,711410,51,38,9,1,2,1,0,0,0,0
10001,711510,79,63,8,6,0,1,1,0,0,0
10001,712110,10,8,2,0,0,0,0,0,0,0
10001,713940,17,8,3,3,2,1,0,0,0,0
10001,713990,6,5,1,0,0,0,0,0,0,0
10001,72----,394,163,79,50,59,26,14,1,2,0
10001,721110,23,4,3,2,8,2,2,1,1,0
10001,721199,1,0,0,1,0,0,0,0,0,0
10001,721214,2,0,0,0,2,0,0,0,0,0
10001,721310,6,2,1,2,0,1,0,0,0,0
10001,722110,124,46,33,18,14,10,3,0,0,0
10001,722211,111,50,24,9,17,7,4,0,0,0
10001,722212,5,3,1,0,1,0,0,0,0,0
10001,722213,39,14,6,10,8,0,1,0,0,0
10001,722310,40,25,6,2,3,1,2,0,1,0
10001,722320,8,2,0,2,2,1,1,0,0,0
10001,722330,1,1,0,0,0,0,0,0,0,0
10001,722410,34,16,5,4,4,4,1,0,0,0
10001,81----,440,261,92,40,31,9,3,2,2,0
10001,811111,10,6,4,0,0,0,0,0,0,0
10001,811121,3,1,2,0,0,0,0,0,0,0
10001,811122,1,1,0,0,0,0,0,0,0,0
10001,811211,3,2,0,0,1,0,0,0,0,0
10001,811212,16,9,6,0,0,0,1,0,0,0
10001,811213,5,3,0,2,0,0,0,0,0,0
10001,811310,4,2,0,0,0,2,0,0,0,0
10001,811420,10,6,4,0,0,0,0,0,0,0
10001,811430,5,4,0,1,0,0,0,0,0,0
10001,811490,7,5,2,0,0,0,0,0,0,0
10001,812111,3,3,0,0,0,0,0,0,0,0
10001,812112,44,33,8,2,0,1,0,0,0,0
10001,812113,14,14,0,0,0,0,0,0,0,0
10001,812191,2,2,0,0,0,0,0,0,0,0
10001,812199,10,6,2,1,1,0,0,0,0,0
10001,812310,1,0,1,0,0,0,0,0,0,0
10001,812320,16,13,3,0,0,0,0,0,0,0
10001,812921,7,4,2,1,0,0,0,0,0,0
10001,812922,2,2,0,0,0,0,0,0,0,0
10001,812930,43,22,13,5,3,0,0,0,0,0
10001,812990,16,10,4,1,1,0,0,0,0,0
10001,813110,29,10,9,3,4,1,0,2,0,0
10001,813211,23,12,5,4,1,1,0,0,0,0
10001,813212,13,7,1,1,3,0,1,0,0,0
10001,813219,5,3,2,0,0,0,0,0,0,0
10001,813311,20,7,4,2,3,3,1,0,0,0
10001,813312,6,2,2,1,1,0,0,0,0,0
10001,813319,18,9,3,1,5,0,0,0,0,0
10001,813410,19,9,3,3,3,1,0,0,0,0
10001,813910,17,8,3,4,2,0,0,0,0,0
10001,813920,6,2,1,3,0,0,0,0,0,0
10001,813930,19,10,2,3,2,0,0,0,2,0
10001,813940,2,2,0,0,0,0,0,0,0,0
10001,813990,41,32,6,2,1,0,0,0,0,0
10001,99----,3,3,0,0,0,0,0,0,0,0
10002,------,2691,1896,386,228,124,35,18,3,0,1
10002,23----,140,93,24,13,9,1,0,0,0,0
10002,236115,23,21,2,0,0,0,0,0,0,0
10002,236116,7,3,1,1,2,0,0,0,0,0
10002,236118,41,30,5,3,3,0,0,0,0,0
10002,236210,1,1,0,0,0,0,0,0,0,0
10002,236220,4,3,0,1,0,0,0,0,0,0
10002,237110,1,0,0,1,0,0,0,0,0,0
10002,237210,1,1,0,0,0,0,0,0,0,0
10002,237990,1,1,0,0,0,0,0,0,0,0
10002,238120,1,1,0,0,0,0,0,0,0,0
10002,238130,2,1,0,1,0,0,0,0,0,0
