zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
10001,315292,24,20,1,2,1,0,0,0,0,0
10001,315299,4,2,1,0,1,0,0,0,0,0
10001,315991,5,4,1,0,0,0,0,0,0,0
10001,315993,2,1,1,0,0,0,0,0,0,0
10001,315999,2,1,1,0,0,0,0,0,0,0
10001,316110,2,0,2,0,0,0,0,0,0,0
10001,316991,2,2,0,0,0,0,0,0,0,0
10001,316992,9,5,2,1,1,0,0,0,0,0
10001,316999,4,1,0,2,1,0,0,0,0,0
10001,321918,2,2,0,0,0,0,0,0,0,0
10001,321920,1,1,0,0,0,0,0,0,0,0
10001,322222,1,0,1,0,0,0,0,0,0,0
10001,322231,2,0,1,0,1,0,0,0,0,0
10001,323110,32,24,2,3,3,0,0,0,0,0
10001,323111,1,1,0,0,0,0,0,0,0,0
10001,323112,2,2,0,0,0,0,0,0,0,0
10001,323113,6,5,1,0,0,0,0,0,0,0
10001,323114,4,2,1,1,0,0,0,0,0,0
10001,323115,9,4,1,1,3,0,0,0,0,0
10001,323116,1,1,0,0,0,0,0,0,0,0
10001,323117,3,1,1,1,0,0,0,0,0,0
10001,323119,4,4,0,0,0,0,0,0,0,0
10001,323122,10,6,1,1,1,1,0,0,0,0
10001,326199,1,1,0,0,0,0,0,0,0,0
10001,331491,1,1,0,0,0,0,0,0,0,0
10001,331525,1,0,0,1,0,0,0,0,0,0
10001,332212,1,1,0,0,0,0,0,0,0,0
10001,332813,2,0,1,1,0,0,0,0,0,0
10001,333314,1,1,0,0,0,0,0,0,0,0
10001,333515,1,1,0,0,0,0,0,0,0,0
10001,334111,1,1,0,0,0,0,0,0,0,0
10001,334411,1,0,1,0,0,0,0,0,0,0
10001,334413,1,1,0,0,0,0,0,0,0,0
10001,334419,1,0,0,1,0,0,0,0,0,0
10001,334513,1,1,0,0,0,0,0,0,0,0
10001,334611,1,0,1,0,0,0,0,0,0,0
10001,334612,3,3,0,0,0,0,0,0,0,0
10001,335121,1,0,0,1,0,0,0,0,0,0
10001,335122,1,1,0,0,0,0,0,0,0,0
10001,337121,2,1,1,0,0,0,0,0,0,0
10001,337122,2,2,0,0,0,0,0,0,0,0
10001,337215,1,1,0,0,0,0,0,0,0,0
10001,339116,1,0,1,0,0,0,0,0,0,0
10001,339911,15,7,3,1,4,0,0,0,0,0
10001,339913,1,1,0,0,0,0,0,0,0,0
10001,339914,7,5,1,0,1,0,0,0,0,0
10001,339932,1,0,0,0,1,0,0,0,0,0
10001,339943,2,1,1,0,0,0,0,0,0,0
10001,339950,4,3,0,1,0,0,0,0,0,0
10001,339992,1,0,0,0,1,0,0,0,0,0
10001,339993,4,3,1,0,0,0,0,0,0,0
10001,339999,14,6,3,3,2,0,0,0,0,0
10001,42----,1579,1038,279,138,83,27,12,2,0,0
10001,423110,1,0,0,0,1,0,0,0,0,0
10001,423120,3,2,0,1,0,0,0,0,0,0
10001,423210,20,13,5,1,0,0,1,0,0,0
10001,423220,60,34,12,7,6,1,0,0,0,0
10001,423310,2,2,0,0,0,0,0,0,0,0
10001,423320,4,2,0,0,2,0,0,0,0,0
10001,423330,1,1,0,0,0,0,0,0,0,0
10001,423410,5,0,2,2,1,0,0,0,0,0
10001,423420,15,8,3,0,2,1,1,0,0,0
10001,423430,19,7,3,2,5,0,0,2,0,0
10001,423440,5,2,1,1,1,0,0,0,0,0
10001,423450,5,4,0,0,1,0,0,0,0,0
10001,423460,18,11,5,1,1,0,0,0,0,0
10001,423490,2,1,1,0,0,0,0,0,0,0
10001,423510,2,1,1,0,0,0,0,0,0,0
10001,423610,13,7,3,3,0,0,0,0,0,0
10001,423620,14,11,2,0,1,0,0,0,0,0
10001,423690,24,11,6,3,2,2,0,0,0,0
10001,423710,2,2,0,0,0,0,0,0,0,0
10001,423720,4,1,1,2,0,0,0,0,0,0
10001,423730,5,2,0,2,1,0,0,0,0,0
10001,423740,1,0,1,0,0,0,0,0,0,0
10001,423830,14,7,3,3,1,0,0,0,0,0
10001,423840,2,2,0,0,0,0,0,0,0,0
10001,423850,5,5,0,0,0,0,0,0,0,0
10001,423910,7,4,1,2,0,0,0,0,0,0
10001,423920,23,15,5,2,1,0,0,0,0,0
10001,423930,8,6,1,1,0,0,0,0,0,0
10001,423940,266,174,51,30,10,1,0,0,0,0
10001,423990,40,25,10,3,1,1,0,0,0,0
10001,424110,4,1,2,1,0,0,0,0,0,0
10001,424120,14,6,3,3,2,0,0,0,0,0
10001,424130,13,9,2,1,1,0,0,0,0,0
10001,424210,73,61,8,2,2,0,0,0,0,0
10001,424310,75,51,16,6,2,0,0,0,0,0
10001,424320,100,66,15,6,9,3,1,0,0,0
10001,424330,322,200,69,17,16,14,6,0,0,0
10001,424340,24,13,3,2,4,1,1,0,0,0
10001,424410,4,3,0,0,1,0,0,0,0,0
10001,424420,2,2,0,0,0,0,0,0,0,0
10001,424450,2,2,0,0,0,0,0,0,0,0
10001,424460,2,1,0,0,1,0,0,0,0,0
10001,424470,1,0,0,1,0,0,0,0,0,0
10001,424480,1,1,0,0,0,0,0,0,0,0
10001,424490,6,3,1,2,0,0,0,0,0,0
10001,424590,10,8,1,1,0,0,0,0,0,0
10001,424610,4,3,1,0,0,0,0,0,0,0
10001,424690,6,3,0,2,1,0,0,0,0,0
10001,424810,1,1,0,0,0,0,0,0,0,0
10001,424820,15,5,2,3,4,1,0,0,0,0
10001,424910,2,2,0,0,0,0,0,0,0,0
10001,424920,12,9,0,1,0,2,0,0,0,0
10001,424930,25,11,8,6,0,0,0,0,0,0
10001,424940,1,0,0,1,0,0,0,0,0,0
10001,424950,2,1,1,0,0,0,0,0,0,0
10001,424990,132,100,16,12,2,0,2,0,0,0
10001,425110,2,2,0,0,0,0,0,0,0,0
10001,425120,134,114,14,5,1,0,0,0,0,0
10001,44----,718,459,116,63,45,14,15,3,1,2
10001,441110,2,1,0,0,0,1,0,0,0,0
10001,441120,1,1,0,0,0,0,0,0,0,0
10001,441310,2,1,0,1,0,0,0,0,0,0
10001,441320,1,1,0,0,0,0,0,0,0,0
10001,442110,8,4,1,2,0,1,0,0,0,0
10001,442210,6,5,0,1,0,0,0,0,0,0
10001,442291,1,1,0,0,0,0,0,0,0,0
10001,442299,8,6,1,1,0,0,0,0,0,0
10001,443111,2,2,0,0,0,0,0,0,0,0
10001,443112,23,16,3,4,0,0,0,0,0,0
10001,443120,12,10,1,0,1,0,0,0,0,0
10001,443130,5,3,0,1,0,0,0,0,0,1
10001,444110,1,1,0,0,0,0,0,0,0,0
10001,444120,3,2,1,0,0,0,0,0,0,0
10001,444130,6,4,2,0,0,0,0,0,0,0
10001,444190,5,4,1,0,0,0,0,0,0,0
10001,445110,36,21,10,1,3,1,0,0,0,0
10001,445120,2,2,0,0,0,0,0,0,0,0
10001,445210,1,0,1,0,0,0,0,0,0,0
10001,445230,3,3,0,0,0,0,0,0,0,0
10001,445291,4,0,2,1,1,0,0,0,0,0
10001,445292,1,1,0,0,0,0,0,0,0,0
10001,445299,2,1,1,0,0,0,0,0,0,0
10001,445310,9,6,1,1,1,0,0,0,0,0
10001,446110,17,7,2,4,3,1,0,0,0,0
10001,446120,28,19,4,3,1,1,0,0,0,0
10001,446130,11,5,4,1,1,0,0,0,0,0
10001,446191,6,1,5,0,0,0,0,0,0,0
10001,446199,1,1,0,0,0,0,0,0,0,0
10001,447110,2,2,0,0,0,0,0,0,0,0
10001,447190,1,1,0,0,0,0,0,0,0,0
10001,448110,23,14,5,3,0,1,0,0,0,0
10001,448120,47,26,5,7,6,1,2,0,0,0
10001,448130,2,0,1,1,0,0,0,0,0,0
10001,448140,26,7,3,1,5,4,6,0,0,0
10001,448150,30,22,7,0,1,0,0,0,0,0
10001,448190,31,21,4,1,2,1,1,1,0,0
10001,448210,21,7,3,5,5,1,0,0,0,0
10001,448310,41,31,4,3,3,0,0,0,0,0
10001,448320,5,4,0,1,0,0,0,0,0,0
10001,451110,6,3,1,0,2,0,0,0,0,0
10001,451120,7,4,2,0,0,0,0,1,0,0
10001,451130,7,4,2,1,0,0,0,0,0,0
10001,451140,2,2,0,0,0,0,0,0,0,0
10001,451211,7,2,3,1,1,0,0,0,0,0
10001,451212,16,13,0,2,0,0,1,0,0,0
10001,451220,3,2,0,1,0,0,0,0,0,0
10001,452111,6,0,0,1,2,0,1,0,1,1
10001,452112,1,1,0,0,0,0,0,0,0,0
10001,452990,7,4,1,0,1,0,1,0,0,0
10001,453110,29,22,3,3,1,0,0,0,0,0
10001,453210,6,3,0,1,1,1,0,0,0,0
10001,453220,24,19,4,0,0,0,0,1,0,0
10001,453310,6,5,1,0,0,0,0,0,0,0
10001,453910,1,1,0,0,0,0,0,0,0,0
10001,453920,77,60,14,3,0,0,0,0,0,0
10001,453991,3,3,0,0,0,0,0,0,0,0
10001,453998,14,9,4,1,0,0,0,0,0,0
10001,454111,25,18,1,3,2,0,1,0,0,0
10001,454112,1,0,0,1,0,0,0,0,0,0
10001,454113,14,7,3,1,1,0,2,0,0,0
10001,454390,20,13,5,1,1,0,0,0,0,0
10001,48----,74,36,13,10,9,3,3,0,0,0
10001,481111,1,0,0,1,0,0,0,0,0,0
10001,481211,1,0,1,0,0,0,0,0,0,0
10001,483211,1,1,0,0,0,0,0,0,0,0
10001,484110,3,2,0,0,1,0,0,0,0,0
10001,484210,5,2,1,0,1,0,1,0,0,0
10001,484220,1,0,1,0,0,0,0,0,0,0
10001,485310,3,2,1,0,0,0,0,0,0,0
10001,485320,2,1,0,1,0,0,0,0,0,0
10001,485991,1,0,0,1,0,0,0,0,0,0
10001,487110,1,1,0,0,0,0,0,0,0,0
10001,487990,1,0,1,0,0,0,0,0,0,0
10001,488119,1,0,0,0,1,0,0,0,0,0
10001,488510,25,14,6,3,2,0,0,0,0,0
10001,488991,1,0,0,1,0,0,0,0,0,0
10001,492110,11,8,1,0,2,0,0,0,0,0
10001,492210,11,4,0,2,0,3,2,0,0,0
10001,493110,4,1,0,1,2,0,0,0,0,0
10001,493120,1,0,1,0,0,0,0,0,0,0
10001,51----,360,193,64,40,33,19,8,1,2,0
10001,511110,10,5,3,0,0,1,0,0,1,0
10001,511120,31,8,11,6,4,1,1,0,0,0
10001,511130,15,6,1,2,2,2,1,1,0,0
10001,511140,6,1,1,0,3,0,1,0,0,0
10001,511191,1,1,0,0,0,0,0,0,0,0
10001,511199,5,2,2,1,0,0,0,0,0,0
10001,511210,14,2,4,1,4,2,1,0,0,0
10001,512110,100,75,11,8,5,1,0,0,0,0
10001,512120,4,2,1,0,1,0,0,0,0,0
10001,512131,2,1,0,0,0,1,0,0,0,0
10001,512191,22,13,3,3,3,0,0,0,0,0
10001,512199,2,2,0,0,0,0,0,0,0,0
10001,512210,2,2,0,0,0,0,0,0,0,0
10001,512220,5,4,1,0,0,0,0,0,0,0
10001,512230,7,3,1,2,0,0,1,0,0,0
10001,512240,20,15,5,0,0,0,0,0,0,0
10001,512290,4,4,0,0,0,0,0,0,0,0
10001,515112,3,1,0,2,0,0,0,0,0,0
10001,515120,4,1,1,0,2,0,0,0,0,0
10001,515210,21,8,2,3,2,5,1,0,0,0
10001,517110,15,10,2,0,2,0,1,0,0,0
10001,517210,6,2,1,0,3,0,0,0,0,0
10001,517911,4,0,2,1,1,0,0,0,0,0
10001,517919,1,0,1,0,0,0,0,0,0,0
10001,518210,20,7,3,5,1,4,0,0,0,0
10001,519110,3,1,0,1,0,0,0,0,1,0
10001,519130,30,15,7,5,0,2,1,0,0,0
10001,519190,3,2,1,0,0,0,0,0,0,0
10001,52----,200,105,34,23,22,6,4,5,1,0
10001,522110,33,8,5,8,9,1,0,2,0,0
10001,522120,2,0,0,2,0,0,0,0,0,0
10001,522130,5,2,2,0,1,0,0,0,0,0
10001,522220,6,1,0,1,2,0,2,0,0,0
10001,522291,3,2,0,1,0,0,0,0,0,0
10001,522292,4,2,2,0,0,0,0,0,0,0
10001,522293,1,1,0,0,0,0,0,0,0,0
10001,522298,6,3,2,0,1,0,0,0,0,0
10001,522310,5,4,1,0,0,0,0,0,0,0
10001,522320,8,4,2,0,1,0,1,0,0,0
10001,522390,10,6,2,2,0,0,0,0,0,0
10001,523110,1,1,0,0,0,0,0,0,0,0
10001,523120,11,8,1,1,1,0,0,0,0,0
10001,523130,4,4,0,0,0,0,0,0,0,0
10001,523140,2,1,1,0,0,0,0,0,0,0
10001,523910,3,2,0,1,0,0,0,0,0,0
10001,523920,18,12,2,2,1,0,1,0,0,0
10001,523930,15,11,3,0,1,0,0,0,0,0
10001,524113,6,1,0,1,2,2,0,0,0,0
10001,524114,5,0,0,0,1,1,0,2,1,0
10001,524126,3,1,0,0,0,1,0,1,0,0
10001,524127,2,1,1,0,0,0,0,0,0,0
10001,524210,35,24,7,3,1,0,0,0,0,0
10001,524291,3,0,3,0,0,0,0,0,0,0
10001,524292,6,5,0,1,0,0,0,0,0,0
10001,524298,2,0,0,0,1,1,0,0,0,0
10001,525990,1,1,0,0,0,0,0,0,0,0
10001,53----,428,266,91,45,20,5,0,1,0,0
10001,531110,86,58,15,8,4,1,0,0,0,0
10001,531120,141,80,42,16,1,1,0,1,0,0
10001,531130,3,1,0,2,0,0,0,0,0,0
10001,531190,6,4,1,1,0,0,0,0,0,0
10001,531210,45,39,3,1,1,1,0,0,0,0
10001,531311,50,26,14,5,4,1,0,0,0,0
10001,531312,34,19,8,3,3,1,0,0,0,0
10001,531320,2,2,0,0,0,0,0,0,0,0
10001,531390,15,11,2,1,1,0,0,0,0,0
10001,532111,6,1,3,2,0,0,0,0,0,0
10001,532112,1,1,0,0,0,0,0,0,0,0
10001,532120,2,1,1,0,0,0,0,0,0,0
10001,532210,6,5,0,1,0,0,0,0,0,0
10001,532220,1,1,0,0,0,0,0,0,0,0
10001,532230,3,3,0,0,0,0,0,0,0,0
10001,532299,6,3,1,1,1,0,0,0,0,0
10001,532411,1,1,0,0,0,0,0,0,0,0
10001,532412,1,1,0,0,0,0,0,0,0,0
10001,532420,4,2,0,1,1,0,0,0,0,0
10001,532490,11,5,0,3,3,0,0,0,0,0
10001,533110,4,2,1,0,1,0,0,0,0,0
10001,54----,1469,923,259,139,95,32,13,6,2,0
10001,541110,183,134,19,17,9,2,2,0,0,0
10001,541191,4,3,1,0,0,0,0,0,0,0
10001,541199,3,2,1,0,0,0,0,0,0,0
10001,541211,75,50,17,5,3,0,0,0,0,0
10001,541213,11,10,0,1,0,0,0,0,0,0
10001,541214,10,0,3,2,1,2,0,1,1,0
10001,541219,29,20,2,4,1,2,0,0,0,0
10001,541310,153,83,41,13,13,2,1,0,0,0
10001,541320,9,4,3,2,0,0,0,0,0,0
10001,541330,75,23,16,12,17,4,3,0,0,0
10001,541340,2,1,0,1,0,0,0,0,0,0
10001,541350,2,1,0,0,1,0,0,0,0,0
10001,541370,3,1,1,0,1,0,0,0,0,0
10001,541380,2,2,0,0,0,0,0,0,0,0
10001,541410,56,41,11,3,1,0,0,0,0,0
10001,541420,8,2,3,0,1,1,1,0,0,0
10001,541430,100,69,19,9,3,0,0,0,0,0
10001,541490,38,30,4,2,2,0,0,0,0,0
10001,541511,93,58,15,12,4,4,0,0,0,0
10001,541512,73,43,17,6,4,2,1,0,0,0
10001,541513,8,5,1,0,1,1,0,0,0,0
10001,541519,10,8,2,0,0,0,0,0,0,0
10001,541611,69,49,8,5,5,2,0,0,0,0
10001,541612,11,7,1,0,0,2,0,1,0,0
10001,541613,63,44,12,3,3,1,0,0,0,0
10001,541614,7,3,2,2,0,0,0,0,0,0
10001,541618,8,6,1,0,1,0,0,0,0,0
10001,541620,7,6,0,1,0,0,0,0,0,0
10001,541690,17,9,3,4,1,0,0,0,0,0
10001,541712,5,2,2,0,0,1,0,0,0,0
10001,541720,4,2,2,0,0,0,0,0,0,0
10001,541810,78,41,12,8,8,3,3,3,0,0
10001,541820,61,33,14,10,3,1,0,0,0,0
10001,541830,5,0,2,0,3,0,0,0,0,0
10001,541840,12,7,2,1,1,0,1,0,0,0
10001,541850,10,9,0,1,0,0,0,0,0,0
10001,541860,8,4,1,2,0,1,0,0,0,0
10001,541870,2,1,1,0,0,0,0,0,0,0
10001,541890,17,7,2,5,1,0,1,1,0,0
10001,541910,21,10,5,1,3,1,0,0,1,0
10001,541921,27,20,4,3,0,0,0,0,0,0
10001,541922,61,52,6,2,1,0,0,0,0,0
10001,541930,7,4,1,1,1,0,0,0,0,0
10001,541940,1,0,0,0,1,0,0,0,0,0
10001,541990,21,17,2,1,1,0,0,0,0,0
10001,55----,62,15,6,7,9,9,7,5,2,2
10001,551112,12,6,1,0,4,0,1,0,0,0
10001,551114,50,9,5,7,5,9,6,5,2,2
10001,56----,388,196,68,44,32,17,14,6,9,2
10001,561110,36,14,8,7,4,3,0,0,0,0
10001,561210,7,3,2,0,1,0,0,0,1,0
10001,561311,27,13,7,3,1,2,0,1,0,0
10001,561312,20,15,3,1,1,0,0,0,0,0
10001,561320,40,14,6,5,2,4,4,3,2,0
10001,561330,5,1,1,1,1,1,0,0,0,0
10001,561410,5,3,1,1,0,0,0,0,0,0
10001,561421,2,1,0,0,1,0,0,0,0,0
10001,561422,5,3,1,1,0,0,0,0,0,0
10001,561431,1,1,0,0,0,0,0,0,0,0
10001,561439,13,8,2,2,1,0,0,0,0,0
10001,561440,7,3,1,1,0,0,0,1,1,0
10001,561450,2,0,1,1,0,0,0,0,0,0
10001,561492,1,1,0,0,0,0,0,0,0,0
10001,561499,6,4,2,0,0,0,0,0,0,0
10001,561510,77,57,7,9,3,1,0,0,0,0
10001,561520,17,10,6,0,1,0,0,0,0,0
10001,561599,9,7,1,0,0,1,0,0,0,0
10001,561611,9,4,2,0,1,1,1,0,0,0
10001,561612,16,2,0,1,2,2,3,1,3,2
10001,561621,10,2,3,3,1,0,1,0,0,0
10001,561622,2,2,0,0,0,0,0,0,0,0
10001,561710,4,1,1,1,1,0,0,0,0,0
10001,561720,24,7,2,3,4,2,4,0,2,0
10001,561730,7,3,3,0,1,0,0,0,0,0
10001,561740,2,0,1,0,1,0,0,0,0,0
10001,561790,1,0,1,0,0,0,0,0,0,0
10001,561920,11,8,1,1,1,0,0,0,0,0
10001,561990,20,9,5,3,2,0,1,0,0,0
10001,562111,1,0,0,0,1,0,0,0,0,0
10001,562910,1,0,0,0,1,0,0,0,0,0
10001,61----,120,50,24,14,17,10,4,0,1,0
10001,611110,4,0,0,1,1,1,1,0,0,0
10001,611210,1,0,0,0,0,0,0,0,1,0
10001,611310,3,2,0,0,0,0,1,0,0,0
10001,611410,1,0,0,0,0,1,0,0,0,0
10001,611420,7,2,1,0,4,0,0,0,0,0
10001,611430,6,4,1,0,1,0,0,0,0,0
10001,611511,3,1,1,0,0,1,0,0,0,0
10001,611519,15,3,5,3,3,0,1,0,0,0
10001,611610,22,11,3,3,3,2,0,0,0,0
10001,611620,4,1,3,0,0,0,0,0,0,0
10001,611630,13,4,2,3,2,1,1,0,0,0
10001,611691,14,6,2,1,1,4,0,0,0,0
10001,611692,1,1,0,0,0,0,0,0,0,0
10001,611699,11,6,4,0,1,0,0,0,0,0
10001,611710,15,9,2,3,1,0,0,0,0,0
10001,62----,246,120,24,25,33,13,21,3,2,5
10001,621111,26,20,3,1,0,1,1,0,0,0
10001,621112,4,3,0,1,0,0,0,0,0,0
10001,621210,28,19,4,3,2,0,0,0,0,0
10001,621310,7,6,0,1,0,0,0,0,0,0
10001,621320,3,2,1,0,0,0,0,0,0,0
10001,621330,14,13,0,0,1,0,0,0,0,0
10001,621340,15,9,3,1,2,0,0,0,0,0
10001,621391,2,2,0,0,0,0,0,0,0,0
10001,621399,15,14,0,1,0,0,0,0,0,0
10001,621410,2,0,0,1,1,0,0,0,0,0
10001,621420,13,2,2,1,5,2,1,0,0,0
10001,621498,1,0,0,0,0,0,1,0,0,0
10001,621511,1,1,0,0,0,0,0,0,0,0
10001,621512,4,4,0,0,0,0,0,0,0,0
10001,621610,19,2,0,1,1,3,5,2,1,4
10001,621991,2,1,0,0,0,0,1,0,0,0
10001,623210,5,2,0,0,0,0,2,0,0,1
10001,623220,3,0,0,1,0,1,1,0,0,0
10001,623990,2,0,0,0,1,0,1,0,0,0
10001,624110,7,4,1,1,1,0,0,0,0,0
10001,624120,18,4,4,3,6,0,0,0,1,0
10001,624190,28,8,5,6,3,3,3,0,0,0
10001,624210,1,0,0,0,1,0,0,0,0,0
10001,624221,7,1,0,0,4,1,1,0,0,0
10001,624229,5,0,0,3,1,0,1,0,0,0
10001,624230,2,0,0,0,0,1,1,0,0,0
10001,624310,6,1,1,0,1,0,2,1,0,0
10001,624410,6,2,0,0,3,1,0,0,0,0
10001,71----,221,166,23,20,6,3,3,0,0,0
10001,711110,14,7,1,2,1,1,2,0,0,0
10001,711120,2,0,0,2,0,0,0,0,0,0
10001,711130,14,11,1,1,1,0,0,0,0,0
10001,711310,5,2,2,1,0,0,0,0,0,0
10001,711320,23,18,2,2,1,0,0,0,0,0
10001,711410,52,37,10,2,2,1,0,0,0,0
10001,711510,75,65,4,4,1,0,1,0,0,0
10001,712110,10,8,2,0,0,0,0,0,0,0
10001,713930,1,1,0,0,0,0,0,0,0,0
10001,713940,17,10,1,5,0,1,0,0,0,0
10001,713990,8,7,0,1,0,0,0,0,0,0
10001,72----,410,165,74,52,74,26,12,5,2,0
10001,721110,31,5,5,1,8,6,3,2,1,0
10001,721199,3,1,1,1,0,0,0,0,0,0
10001,721214,2,0,0,1,1,0,0,0,0,0
10001,721310,6,2,1,0,3,0,0,0,0,0
10001,722110,127,42,29,15,26,10,4,1,0,0
10001,722211,116,54,23,13,20,5,1,0,0,0
10001,722212,2,1,0,1,0,0,0,0,0,0
10001,722213,39,14,7,11,5,2,0,0,0,0
10001,722310,33,22,4,3,2,1,1,0,0,0
10001,722320,16,7,0,3,2,1,1,1,1,0
10001,722330,1,1,0,0,0,0,0,0,0,0
10001,722410,34,16,4,3,7,1,2,1,0,0
10001,81----,435,254,86,45,37,6,5,2,0,0
10001,811111,7,1,6,0,0,0,0,0,0,0
10001,811121,2,1,0,1,0,0,0,0,0,0
10001,811192,1,1,0,0,0,0,0,0,0,0
10001,811211,2,1,0,1,0,0,0,0,0,0
10001,811212,13,6,5,2,0,0,0,0,0,0
10001,811213,3,1,0,2,0,0,0,0,0,0
10001,811310,4,1,0,1,0,1,1,0,0,0
10001,811420,8,6,2,0,0,0,0,0,0,0
10001,811430,5,4,0,1,0,0,0,0,0,0
10001,811490,6,6,0,0,0,0,0,0,0,0
10001,812111,5,4,0,1,0,0,0,0,0,0
10001,812112,42,31,9,1,0,1,0,0,0,0
10001,812113,14,10,4,0,0,0,0,0,0,0
10001,812191,1,1,0,0,0,0,0,0,0,0
10001,812199,10,8,2,0,0,0,0,0,0,0
10001,812310,4,3,1,0,0,0,0,0,0,0
10001,812320,11,8,3,0,0,0,0,0,0,0
10001,812910,3,3,0,0,0,0,0,0,0,0
10001,812921,5,4,1,0,0,0,0,0,0,0
10001,812930,42,21,15,0,6,0,0,0,0,0
10001,812990,15,5,5,3,2,0,0,0,0,0
10001,813110,40,23,5,4,5,1,1,1,0,0
10001,813211,27,17,2,4,4,0,0,0,0,0
10001,813212,13,7,1,2,2,0,1,0,0,0
10001,813219,6,3,2,0,1,0,0,0,0,0
10001,813311,21,9,2,5,3,1,1,0,0,0
10001,813312,8,4,2,0,2,0,0,0,0,0
10001,813319,21,11,3,4,2,1,0,0,0,0
10001,813410,18,9,3,2,3,1,0,0,0,0
10001,813910,13,5,2,4,2,0,0,0,0,0
10001,813920,6,2,1,3,0,0,0,0,0,0
10001,813930,19,7,3,2,5,0,1,1,0,0
10001,813940,1,0,1,0,0,0,0,0,0,0
10001,813990,39,31,6,2,0,0,0,0,0,0
10001,99----,6,6,0,0,0,0,0,0,0,0
10002,------,2872,2052,410,228,128,33,17,3,0,1
10002,23----,125,85,17,18,4,1,0,0,0,0
10002,236115,11,9,1,1,0,0,0,0,0,0
10002,236116,5,3,0,1,1,0,0,0,0,0
10002,236117,1,1,0,0,0,0,0,0,0,0
10002,236118,48,36,7,4,1,0,0,0,0,0
10002,236210,1,1,0,0,0,0,0,0,0,0
10002,236220,3,3,0,0,0,0,0,0,0,0
10002,237110,1,0,1,0,0,0,0,0,0,0
10002,238120,1,1,0,0,0,0,0,0,0,0
10002,238130,2,1,1,0,0,0,0,0,0,0
10002,238150,2,1,0,1,0,0,0,0,0,0
10002,238210,16,9,3,4,0,0,0,0,0,0
10002,238220,23,11,3,6,2,1,0,0,0,0
10002,238310,2,1,0,1,0,0,0,0,0,0
10002,238320,1,1,0,0,0,0,0,0,0,0
10002,238330,1,1,0,0,0,0,0,0,0,0
