zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
10001,541840,8,2,3,1,1,1,0,0,0,0
10001,541850,6,3,2,1,0,0,0,0,0,0
10001,541860,9,4,0,2,1,2,0,0,0,0
10001,541870,2,0,0,0,1,0,1,0,0,0
10001,541890,16,10,2,2,2,0,0,0,0,0
10001,541910,15,10,2,2,1,0,0,0,0,0
10001,541921,32,25,3,3,1,0,0,0,0,0
10001,541922,75,62,7,4,2,0,0,0,0,0
10001,541930,6,3,0,1,2,0,0,0,0,0
10001,541990,33,28,3,1,1,0,0,0,0,0
10001,55----,50,9,6,10,12,3,6,2,2,0
10001,551112,12,4,3,0,5,0,0,0,0,0
10001,551114,38,5,3,10,7,3,6,2,2,0
10001,56----,388,218,59,32,36,14,14,3,12,0
10001,561110,34,17,9,4,2,0,1,0,1,0
10001,561210,10,6,1,0,1,1,0,0,1,0
10001,561310,27,17,4,1,2,2,1,0,0,0
10001,561320,25,9,2,1,4,5,1,0,3,0
10001,561330,6,1,0,2,0,1,2,0,0,0
10001,561410,7,4,2,1,0,0,0,0,0,0
10001,561421,2,2,0,0,0,0,0,0,0,0
10001,561422,7,4,0,0,2,1,0,0,0,0
10001,561431,5,4,1,0,0,0,0,0,0,0
10001,561439,10,5,0,0,4,0,1,0,0,0
10001,561440,9,5,0,2,1,0,0,1,0,0
10001,561450,5,1,1,2,1,0,0,0,0,0
10001,561491,1,1,0,0,0,0,0,0,0,0
10001,561492,1,1,0,0,0,0,0,0,0,0
10001,561499,9,3,4,2,0,0,0,0,0,0
10001,561510,84,72,7,3,2,0,0,0,0,0
10001,561520,19,13,4,1,1,0,0,0,0,0
10001,561599,5,3,1,1,0,0,0,0,0,0
10001,561611,8,4,2,1,1,0,0,0,0,0
10001,561612,18,3,1,0,1,2,4,2,5,0
10001,561621,6,3,1,1,1,0,0,0,0,0
10001,561622,2,1,1,0,0,0,0,0,0,0
10001,561710,5,0,2,3,0,0,0,0,0,0
10001,561720,26,6,4,2,8,2,2,0,2,0
10001,561730,3,2,0,1,0,0,0,0,0,0
10001,561740,3,2,0,0,1,0,0,0,0,0
10001,561910,1,1,0,0,0,0,0,0,0,0
10001,561920,15,8,2,2,2,0,1,0,0,0
10001,561990,33,19,10,2,1,0,1,0,0,0
10001,562910,2,1,0,0,1,0,0,0,0,0
10001,61----,105,50,21,9,12,7,4,0,1,1
10001,611110,4,0,0,0,3,1,0,0,0,0
10001,611210,2,0,0,1,0,0,0,0,1,0
10001,611310,6,1,1,0,0,3,0,0,0,1
10001,611410,2,0,0,1,1,0,0,0,0,0
10001,611420,15,5,3,2,3,1,1,0,0,0
10001,611430,5,5,0,0,0,0,0,0,0,0
10001,611511,4,2,1,0,0,1,0,0,0,0
10001,611519,7,3,1,0,2,0,1,0,0,0
10001,611610,21,11,8,0,2,0,0,0,0,0
10001,611620,4,3,1,0,0,0,0,0,0,0
10001,611630,5,2,0,0,1,1,1,0,0,0
10001,611691,7,3,2,1,0,0,1,0,0,0
10001,611692,3,2,1,0,0,0,0,0,0,0
10001,611699,8,5,3,0,0,0,0,0,0,0
10001,611710,12,8,0,4,0,0,0,0,0,0
10001,62----,159,71,17,19,19,8,12,4,4,5
10001,621111,16,11,2,2,0,0,1,0,0,0
10001,621210,14,11,2,0,1,0,0,0,0,0
10001,621310,3,3,0,0,0,0,0,0,0,0
10001,621320,1,1,0,0,0,0,0,0,0,0
10001,621330,5,5,0,0,0,0,0,0,0,0
10001,621340,6,5,1,0,0,0,0,0,0,0
10001,621391,2,2,0,0,0,0,0,0,0,0
10001,621399,9,9,0,0,0,0,0,0,0,0
10001,621410,4,1,1,1,1,0,0,0,0,0
10001,621420,3,0,0,1,1,1,0,0,0,0
10001,621498,2,0,0,0,1,0,1,0,0,0
10001,621511,1,1,0,0,0,0,0,0,0,0
10001,621512,1,1,0,0,0,0,0,0,0,0
10001,621610,17,1,0,1,2,0,4,3,2,4
10001,621991,1,1,0,0,0,0,0,0,0,0
10001,621999,1,0,0,0,0,0,1,0,0,0
10001,623110,1,0,0,0,0,0,1,0,0,0
10001,623210,4,0,1,0,1,1,0,0,0,1
10001,623220,4,1,0,1,0,2,0,0,0,0
10001,623990,2,0,0,1,1,0,0,0,0,0
10001,624110,7,2,1,2,1,1,0,0,0,0
10001,624120,13,3,2,2,4,1,0,0,1,0
10001,624190,24,5,6,6,3,1,2,1,0,0
10001,624221,3,1,0,0,1,0,1,0,0,0
10001,624229,2,1,1,0,0,0,0,0,0,0
10001,624230,2,1,0,0,0,1,0,0,0,0
10001,624310,6,2,0,1,1,0,1,0,1,0
10001,624410,5,3,0,1,1,0,0,0,0,0
10001,71----,185,138,24,8,9,2,4,0,0,0
10001,711110,12,5,2,1,2,0,2,0,0,0
10001,711120,4,1,1,1,1,0,0,0,0,0
10001,711130,10,8,1,0,0,1,0,0,0,0
10001,711212,1,1,0,0,0,0,0,0,0,0
10001,711219,1,0,1,0,0,0,0,0,0,0
10001,711310,4,4,0,0,0,0,0,0,0,0
10001,711320,13,7,3,2,1,0,0,0,0,0
10001,711410,45,37,5,1,2,0,0,0,0,0
10001,711510,67,58,5,1,2,0,1,0,0,0
10001,712110,3,2,1,0,0,0,0,0,0,0
10001,712130,1,1,0,0,0,0,0,0,0,0
10001,713930,1,1,0,0,0,0,0,0,0,0
10001,713940,15,6,4,2,1,1,1,0,0,0
10001,713950,1,1,0,0,0,0,0,0,0,0
10001,713990,7,6,1,0,0,0,0,0,0,0
10001,72----,352,145,69,61,47,19,8,3,0,0
10001,721110,20,1,2,3,8,3,1,2,0,0
10001,721199,1,1,0,0,0,0,0,0,0,0
10001,721214,2,0,0,1,1,0,0,0,0,0
10001,721310,3,1,0,2,0,0,0,0,0,0
10001,722110,110,39,22,22,14,9,4,0,0,0
10001,722211,102,44,24,12,17,5,0,0,0,0
10001,722212,5,3,2,0,0,0,0,0,0,0
10001,722213,36,13,8,12,3,0,0,0,0,0
10001,722310,41,25,6,5,4,0,0,1,0,0
10001,722320,7,4,0,0,0,1,2,0,0,0
10001,722330,1,1,0,0,0,0,0,0,0,0
10001,722410,24,13,5,4,0,1,1,0,0,0
10001,81----,418,240,100,48,16,6,4,3,1,0
10001,811111,10,5,5,0,0,0,0,0,0,0
10001,811121,2,2,0,0,0,0,0,0,0,0
10001,811122,1,1,0,0,0,0,0,0,0,0
10001,811211,4,3,0,1,0,0,0,0,0,0
10001,811212,10,5,4,0,0,0,1,0,0,0
10001,811213,1,0,1,0,0,0,0,0,0,0
10001,811310,7,3,2,0,0,1,1,0,0,0
10001,811420,14,11,2,0,1,0,0,0,0,0
10001,811430,6,4,0,2,0,0,0,0,0,0
10001,812111,4,4,0,0,0,0,0,0,0,0
10001,812112,23,17,6,0,0,0,0,0,0,0
10001,812113,16,15,1,0,0,0,0,0,0,0
10001,812199,3,1,2,0,0,0,0,0,0,0
10001,812310,3,3,0,0,0,0,0,0,0,0
10001,812320,18,15,3,0,0,0,0,0,0,0
10001,812910,1,1,0,0,0,0,0,0,0,0
10001,812921,9,4,3,0,2,0,0,0,0,0
10001,812922,4,4,0,0,0,0,0,0,0,0
10001,812930,73,25,29,17,2,0,0,0,0,0
10001,812990,14,12,2,0,0,0,0,0,0,0
10001,813110,35,19,7,4,2,1,0,1,1,0
10001,813211,19,9,7,3,0,0,0,0,0,0
10001,813212,7,0,2,2,2,0,1,0,0,0
10001,813219,7,5,2,0,0,0,0,0,0,0
10001,813311,21,10,5,3,0,2,0,1,0,0
10001,813312,4,3,1,0,0,0,0,0,0,0
10001,813319,14,9,2,1,2,0,0,0,0,0
10001,813410,17,6,6,2,2,1,0,0,0,0
10001,813910,13,4,3,6,0,0,0,0,0,0
10001,813920,5,1,1,2,1,0,0,0,0,0
10001,813930,21,11,2,5,1,1,1,0,0,0
10001,813940,2,1,1,0,0,0,0,0,0,0
10001,813990,30,27,1,0,1,0,0,1,0,0
10001,99----,39,38,1,0,0,0,0,0,0,0
